ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2022-02-22 20:40:00 217m





Relative time;HS3-100(17654).Ch1;HS3-100(17654).Ch2
s;V;V
3.93705;0.02734375;0.65312501
3.9371;0.02734375;0.65273438
3.93715;0.029296875;0.69531251
3.9372;0.0234375;0.73242189
3.93725;0.0234375;0.70742189
3.9373;0.021484375;0.68789064
3.93735;0.01953125;0.67773439
3.9374;0.0234375;0.66679688
3.93745;0.025390625;0.68125001
3.9375;0.01953125;0.71367189
3.93755;0.025390625;0.71640626
3.9376;0.0234375;0.67851564
3.93765;0.013671875;0.63867188
3.9377;0.021484375;0.66210938
3.93775;0.01953125;0.72031251
3.9378;0.017578125;0.74960939
3.93785;0.0234375;0.69882814
3.9379;0.02734375;0.66523438
3.93795;0.025390625;0.66640626
3.938;0.015625;0.67304689
3.93805;0.021484375;0.68671876
3.9381;0.021484375;0.71210939
3.93815;0.015625;0.71640626
3.9382;0.0234375;0.67304689
3.93825;0.03125;0.65195313
3.9383;0.033203125;0.69257814
3.93835;0.029296875;0.73632814
3.9384;0.025390625;0.72578126
3.93845;0.02734375;0.66601563
3.9385;0.01953125;0.66679688
3.93855;0.029296875;0.67500001
3.9386;0.015625;0.66132813
3.93865;0.03125;0.69492189
3.9387;0.021484375;0.73593751
3.93875;0.021484375;0.72968751
3.9388;0.01953125;0.67656251
3.93885;0.021484375;0.64140626
3.9389;0.0234375;0.65625001
3.93895;0.025390625;0.70234376
3.939;0.029296875;0.72460939
3.93905;0.0234375;0.70312501
3.9391;0.017578125;0.68164064
3.93915;0.013671875;0.67109376
3.9392;0.029296875;0.66679688
3.93925;0.0234375;0.69179689
3.9393;0.029296875;0.73359376
3.93935;0.0234375;0.71015626
3.9394;0.017578125;0.68554689
3.93945;0.0234375;0.66445313
3.9395;0.02734375;0.67734376
3.93955;0.017578125;0.71640626
3.9396;0.021484375;0.70976564
3.93965;0.02734375;0.66445313
3.9397;0.0234375;0.66093751
3.93975;0.015625;0.68789064
3.9398;0.01953125;0.72851564
3.93985;0.029296875;0.70000001
3.9399;0.021484375;0.66640626
3.93995;0.02734375;0.64804688
3.94;0.025390625;0.69570314
3.94005;0.021484375;0.72929689
3.9401;0.025390625;0.70000001
3.94015;0.025390625;0.67343751
3.9402;0.025390625;0.67734376
3.94025;0.0234375;0.70859376
3.9403;0.025390625;0.71953126
3.94035;0.03125;0.69687501
3.9404;0.021484375;0.65742188
3.94045;0.0234375;0.66640626
3.9405;0.025390625;0.71132814
3.94055;0.021484375;0.71953126
3.9406;0.025390625;0.70273439
3.94065;0.021484375;0.67890626
3.9407;0.01953125;0.67500001
3.94075;0.021484375;0.67070313
3.9408;0.0234375;0.66171876
3.94085;0.021484375;0.70390626
3.9409;0.01953125;0.73906251
3.94095;0.02734375;0.70312501
3.941;0.021484375;0.66054688
3.94105;0.0234375;0.64062501
3.9411;0.025390625;0.69570314
3.94115;0.025390625;0.72226564
3.9412;0.025390625;0.69960939
3.94125;0.021484375;0.65937501
3.9413;0.0234375;0.67929689
3.94135;0.021484375;0.70507814
3.9414;0.029296875;0.72460939
3.94145;0.02734375;0.68750001
3.9415;0.0234375;0.65390626
3.94155;0.017578125;0.67031251
3.9416;0.017578125;0.72187501
3.94165;0.021484375;0.71523439
3.9417;0.021484375;0.66953126
3.94175;0.015625;0.65195313
3.9418;0.033203125;0.67343751
3.94185;0.01171875;0.71953126
3.9419;0.015625;0.72304689
3.94195;0.025390625;0.68359376
3.942;0.01953125;0.65468751
3.94205;0.03515625;0.67578126
3.9421;0.029296875;0.70195314
3.94215;0.017578125;0.73750001
3.9422;0.029296875;0.70390626
3.94225;0.021484375;0.65976563
3.9423;0.021484375;0.67500001
3.94235;0.03125;0.70703126
3.9424;0.0390625;0.73867189
3.94245;0.02734375;0.71093751
3.9425;0.021484375;0.65781251
3.94255;0.0234375;0.64257813
3.9426;0.01953125;0.66718751
3.94265;0.013671875;0.70585939
3.9427;0.0234375;0.72460939
3.94275;0.021484375;0.70937501
3.9428;0.03125;0.66523438
3.94285;0.0234375;0.64414063
3.9429;0.021484375;0.69062501
3.94295;0.017578125;0.72656251
3.943;0.01953125;0.71914064
3.94305;0.0234375;0.68320314
3.9431;0.021484375;0.65000001
3.94315;0.02734375;0.68828126
3.9432;0.0234375;0.71406251
3.94325;0.021484375;0.71289064
3.9433;0.015625;0.70664064
3.94335;0.017578125;0.67070313
3.9434;0.017578125;0.67460939
3.94345;0.02734375;0.70507814
3.9435;0.029296875;0.72617189
3.94355;0.013671875;0.69648439
3.9436;0.015625;0.64453126
3.94365;0.021484375;0.65976563
3.9437;0.025390625;0.70000001
3.94375;0.01953125;0.73125001
3.9438;0.0234375;0.69531251
3.94385;0.021484375;0.66210938
3.9439;0.021484375;0.68046876
3.94395;0.01953125;0.72031251
3.944;0.029296875;0.72421876
3.94405;0.021484375;0.66718751
3.9441;0.025390625;0.63515626
3.94415;0.029296875;0.67539064
3.9442;0.025390625;0.71757814
3.94425;0.021484375;0.72382814
3.9443;0.02734375;0.68945314
3.94435;0.0234375;0.70039064
3.9444;0.02734375;0.68476564
3.94445;0.021484375;0.67968751
3.9445;0.021484375;0.67265626
3.94455;0.0234375;0.69843751
3.9446;0.025390625;0.72578126
3.94465;0.03125;0.70976564
3.9447;0.0234375;0.66093751
3.94475;0.025390625;0.66406251
3.9448;0.021484375;0.70625001
3.94485;0.025390625;0.73437501
3.9449;0.0234375;0.70078126
3.94495;0.01953125;0.66289063
3.945;0.0234375;0.66796876
3.94505;0.025390625;0.69296876
3.9451;0.021484375;0.71015626
3.94515;0.02734375;0.70781251
3.9452;0.021484375;0.68242189
3.94525;0.025390625;0.67226564
3.9453;0.01953125;0.66835938
3.94535;0.017578125;0.68750001
3.9454;0.01953125;0.72890626
3.94545;0.025390625;0.70664064
3.9455;0.021484375;0.66523438
3.94555;0.0234375;0.66601563
3.9456;0.017578125;0.68671876
3.94565;0.017578125;0.73203126
3.9457;0.017578125;0.72421876
3.94575;0.01953125;0.67500001
3.9458;0.02734375;0.65351563
3.94585;0.017578125;0.66835938
3.9459;0.021484375;0.65976563
3.94595;0.017578125;0.68750001
3.946;0.0234375;0.73125001
3.94605;0.017578125;0.71757814
3.9461;0.025390625;0.67695314
3.94615;0.015625;0.64960938
3.9462;0.021484375;0.68671876
3.94625;0.01953125;0.71640626
3.9463;0.0234375;0.71640626
3.94635;0.01953125;0.67578126
3.9464;0.025390625;0.66054688
3.94645;0.01953125;0.68359376
3.9465;0.025390625;0.74726564
3.94655;0.01953125;0.73828126
3.9466;0.017578125;0.67500001
3.94665;0.0234375;0.65820313
3.9467;0.0234375;0.68046876
3.94675;0.025390625;0.66953126
3.9468;0.01953125;0.66562501
3.94685;0.02734375;0.70429689
3.9469;0.015625;0.72695314
3.94695;0.017578125;0.69375001
3.947;0.029296875;0.63554688
3.94705;0.0234375;0.67382814
3.9471;0.021484375;0.72148439
