ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2022-02-22 21:19:52 062m





Relative time;HS3-100(17654).Ch1;HS3-100(17654).Ch2
-1.9722;0.0234375;0.65390626
-1.972;0.021484375;0.63203126
-1.9718;0.0234375;0.64453126
-1.9716;0.025390625;0.64648438
-1.9714;0.0234375;0.64414063
-1.9712;0.0234375;0.63632813
-1.971;0.021484375;0.64609376
-1.9708;0.0234375;0.65781251
-1.9706;0.0234375;0.67226564
-1.9704;0.029296875;0.62695313
-1.9702;0.0234375;0.64687501
-1.97;0.021484375;0.61367188
-1.9698;0.02734375;0.66250001
-1.9696;0.021484375;0.65546876
-1.9694;0.021484375;0.65703126
-1.9692;0.029296875;0.63750001
-1.969;0.02734375;0.63007813
-1.9688;0.02734375;0.66406251
-1.9686;0.0234375;0.66796876
-1.9684;0.029296875;0.61953126
-1.9682;0.025390625;0.63671876
-1.968;0.025390625;0.64687501
-1.9678;0.0234375;0.67187501
-1.9676;0.03125;0.64414063
-1.9674;0.029296875;0.63593751
-1.9672;0.021484375;0.64257813
-1.967;0.021484375;0.65351563
-1.9668;0.029296875;0.67617189
-1.9666;0.01953125;0.66640626
-1.9664;0.01953125;0.64335938
-1.9662;0.029296875;0.64453126
-1.966;0.017578125;0.63984376
-1.9658;0.02734375;0.64062501
-1.9656;0.013671875;0.65195313
-1.9654;0.0234375;0.64414063
-1.9652;0.01953125;0.64179688
-1.965;0.0234375;0.65664063
-1.9648;0.03515625;0.65742188
-1.9646;0.017578125;0.64843751
-1.9644;0.025390625;0.63828126
-1.9642;0.017578125;0.65429688
-1.964;0.02734375;0.65429688
-1.9638;0.01953125;0.64375001
-1.9636;0.025390625;0.64843751
-1.9634;0.0234375;0.63671876
-1.9632;0.029296875;0.63945313
-1.963;0.0234375;0.64960938
-1.9628;0.021484375;0.65976563
-1.9626;0.021484375;0.64687501
-1.9624;0.033203125;0.63984376
-1.9622;0.025390625;0.66953126
-1.962;0.01953125;0.64179688
-1.9618;0.021484375;0.64765626
-1.9616;0.01953125;0.63906251
-1.9614;0.025390625;0.64023438
-1.9612;0.021484375;0.62265626
-1.961;0.025390625;0.66250001
-1.9608;0.021484375;0.63867188
-1.9606;0.02734375;0.62968751
-1.9604;0.0234375;0.62851563
-1.9602;0.021484375;0.65781251
-1.96;0.021484375;0.61914063
-1.9598;0.025390625;0.65117188
-1.9596;0.025390625;0.63046876
-1.9594;0.01953125;0.63671876
-1.9592;0.029296875;0.63593751
-1.959;0.0234375;0.64843751
-1.9588;0.025390625;0.63984376
-1.9586;0.02734375;0.62070313
-1.9584;0.0234375;0.68632814
-1.9582;0.021484375;0.65976563
-1.958;0.021484375;0.66210938
-1.9578;0.0234375;0.64648438
-1.9576;0.02734375;0.64257813
-1.9574;0.029296875;0.64765626
-1.9572;0.029296875;0.63828126
-1.957;0.01953125;0.69101564
-1.9568;0.017578125;0.62617188
-1.9566;0.0234375;0.66093751
-1.9564;0.021484375;0.67929689
-1.9562;0.01171875;0.65703126
-1.956;0.033203125;0.65898438
-1.9558;0.021484375;0.63906251
-1.9556;0.02734375;0.64804688
-1.9554;0.0234375;0.63867188
-1.9552;0.021484375;0.66796876
-1.955;0.029296875;0.64648438
-1.9548;0.0234375;0.64218751
-1.9546;0.03125;0.64453126
-1.9544;0.01953125;0.63359376
-1.9542;0.0234375;0.64179688
-1.954;0.03125;0.62539063
-1.9538;0.01953125;0.62773438
-1.9536;0.0234375;0.63710938
-1.9534;0.01953125;0.63671876
-1.9532;0.02734375;0.63281251
-1.953;0.021484375;0.63906251
-1.9528;0.02734375;0.62421876
-1.9526;0.025390625;0.64257813
-1.9524;0.025390625;0.62265626
-1.9522;0.02734375;0.64257813
-1.952;0.017578125;0.62773438
-1.9518;0.025390625;0.64726563
-1.9516;0.0234375;0.62851563
-1.9514;0.0234375;0.66640626
-1.9512;0.025390625;0.63789063
-1.951;0.025390625;0.64687501
-1.9508;0.025390625;0.62421876
-1.9506;0.0234375;0.61601563
-1.9504;0.0234375;0.63476563
-1.9502;0.017578125;0.67187501
-1.95;0.0234375;0.64140626
-1.9498;0.01953125;0.64804688
-1.9496;0.017578125;0.63515626
-1.9494;0.021484375;0.68437501
-1.9492;0.021484375;0.65234376
-1.949;0.017578125;0.60781251
-1.9488;0.021484375;0.62734376
-1.9486;0.01953125;0.65585938
-1.9484;0.025390625;0.63320313
-1.9482;0.017578125;0.66992188
-1.948;0.01953125;0.63398438
-1.9478;0.02734375;0.68046876
-1.9476;0.02734375;0.63320313
-1.9474;0.013671875;0.66718751
-1.9472;0.025390625;0.65039063
-1.947;0.0234375;0.62187501
-1.9468;0.0234375;0.67148439
-1.9466;0.0234375;0.66835938
-1.9464;0.029296875;0.63984376
-1.9462;0.029296875;0.66796876
-1.946;0.017578125;0.64843751
-1.9458;0.0234375;0.67539064
-1.9456;0.02734375;0.65117188
-1.9454;0.025390625;0.64179688
-1.9452;0.029296875;0.68515626
-1.945;0.02734375;0.65156251
-1.9448;0.02734375;0.63867188
-1.9446;0.025390625;0.66562501
-1.9444;0.01953125;0.63476563
-1.9442;0.025390625;0.66718751
-1.944;0.021484375;0.64921876
-1.9438;0.01953125;0.63632813
-1.9436;0.02734375;0.63984376
-1.9434;0.01953125;0.67382814
-1.9432;0.0234375;0.65507813
-1.943;0.0234375;0.65546876
-1.9428;0.021484375;0.64531251
-1.9426;0.025390625;0.64296876
-1.9424;0.0234375;0.63203126
-1.9422;0.029296875;0.64882813
-1.942;0.021484375;0.63906251
-1.9418;0.0234375;0.61601563
-1.9416;0.017578125;0.66367188
-1.9414;0.025390625;0.62460938
-1.9412;0.02734375;0.68554689
-1.941;0.0234375;0.66015626
-1.9408;0.025390625;0.64843751
-1.9406;0.021484375;0.64726563
-1.9404;0.025390625;0.63867188
-1.9402;0.0234375;0.64179688
-1.94;0.02734375;0.65156251
-1.9398;0.0234375;0.64179688
-1.9396;0.017578125;0.63398438
-1.9394;0.03125;0.64414063
-1.9392;0.02734375;0.65117188
-1.939;0.0234375;0.66132813
-1.9388;0.025390625;0.65351563
-1.9386;0.02734375;0.66406251
-1.9384;0.029296875;0.64375001
-1.9382;0.01953125;0.64921876
-1.938;0.021484375;0.67539064
-1.9378;0.017578125;0.61875001
-1.9376;0.025390625;0.65898438
-1.9374;0.025390625;0.60039063
-1.9372;0.02734375;0.63359376
-1.937;0.025390625;0.64843751
-1.9368;0.025390625;0.65156251
-1.9366;0.025390625;0.63750001
-1.9364;0.03125;0.64648438
-1.9362;0.021484375;0.64921876
-1.936;0.0234375;0.64570313
-1.9358;0.017578125;0.64726563
-1.9356;0.01953125;0.65000001
-1.9354;0.02734375;0.66445313
-1.9352;0.03515625;0.64882813
-1.935;0.02734375;0.63281251
-1.9348;0.025390625;0.65078126
-1.9346;0.025390625;0.64609376
-1.9344;0.021484375;0.65703126
-1.9342;0.021484375;0.61406251
-1.934;0.025390625;0.64570313
-1.9338;0.029296875;0.65156251
-1.9336;0.03125;0.60546876
-1.9334;0.02734375;0.66328126
-1.9332;0.03125;0.59453126
-1.933;0.0234375;0.62734376
-1.9328;0.021484375;0.63164063
-1.9326;0.025390625;0.63476563
-1.9324;0.025390625;0.66015626
-1.9322;0.025390625;0.64609376
-1.932;0.021484375;0.64570313
-1.9318;0.033203125;0.63828126
-1.9316;0.0234375;0.64101563
-1.9314;0.02734375;0.63984376
-1.9312;0.03125;0.63789063
-1.931;0.02734375;0.64921876
-1.9308;0.01953125;0.65468751
-1.9306;0.0234375;0.64218751
-1.9304;0.021484375;0.64375001
-1.9302;0.021484375;0.64882813
-1.93;0.0234375;0.65625001
-1.9298;0.01953125;0.63789063
-1.9296;0.02734375;0.66718751
-1.9294;0.029296875;0.64492188
-1.9292;0.03125;0.64960938
-1.929;0.025390625;0.65039063
-1.9288;0.021484375;0.64414063
-1.9286;0.017578125;0.64531251
-1.9284;0.021484375;0.63945313
-1.9282;0.02734375;0.64570313
-1.928;0.025390625;0.64179688
-1.9278;0.021484375;0.64179688
-1.9276;0.03125;0.63984376
-1.9274;0.025390625;0.64492188
-1.9272;0.029296875;0.65507813
-1.927;0.029296875;0.64531251
-1.9268;0.021484375;0.64375001
-1.9266;0.021484375;0.63789063
-1.9264;0.0234375;0.65312501
-1.9262;0.021484375;0.64648438
-1.926;0.021484375;0.63710938
-1.9258;0.02734375;0.63906251
-1.9256;0.0234375;0.64218751
-1.9254;0.025390625;0.64804688
-1.9252;0.02734375;0.63828126
-1.925;0.0234375;0.63906251
-1.9248;0.0234375;0.64179688
-1.9246;0.025390625;0.64023438
-1.9244;0.025390625;0.65468751
-1.9242;0.015625;0.67929689
-1.924;0.0234375;0.65156251
-1.9238;0.021484375;0.62617188
-1.9236;0.025390625;0.64062501
-1.9234;0.0234375;0.65742188
-1.9232;0.033203125;0.63476563
-1.923;0.02734375;0.64218751
-1.9228;0.029296875;0.64257813
-1.9226;0.0234375;0.69296876
-1.9224;0.01953125;0.64765626
-1.9222;0.025390625;0.66210938
-1.922;0.0234375;0.66328126
-1.9218;0.0234375;0.61914063
-1.9216;0.03125;0.64101563
-1.9214;0.029296875;0.64453126
-1.9212;0.025390625;0.63710938
-1.921;0.025390625;0.64257813
-1.9208;0.0234375;0.64609376
-1.9206;0.025390625;0.66289063
-1.9204;0.02734375;0.64570313
-1.9202;0.021484375;0.62187501
-1.92;0.013671875;0.65000001
-1.9198;0.015625;0.65156251
-1.9196;0.01953125;0.64960938
-1.9194;0.0234375;0.65507813
-1.9192;0.021484375;0.61171876
-1.919;0.025390625;0.65585938
-1.9188;0.01953125;0.65273438
-1.9186;0.021484375;0.59296876
-1.9184;0.025390625;0.63906251
-1.9182;0.01953125;0.65156251
-1.918;0.01953125;0.65507813
-1.9178;0.025390625;0.65234376
-1.9176;0.01953125;0.66367188
-1.9174;0.015625;0.60664063
-1.9172;0.021484375;0.64179688
-1.917;0.029296875;0.65390626
-1.9168;0.015625;0.63359376
-1.9166;0.0234375;0.65312501
-1.9164;0.025390625;0.66562501
-1.9162;0.0234375;0.65820313
-1.916;0.025390625;0.65625001
-1.9158;0.02734375;0.64804688
-1.9156;0.0234375;0.64960938
-1.9154;0.025390625;0.66210938
-1.9152;0.017578125;0.65625001
-1.915;0.0234375;0.64960938
-1.9148;0.021484375;0.65625001
-1.9146;0.025390625;0.67695314
-1.9144;0.0234375;0.66367188
-1.9142;0.01953125;0.67070313
-1.914;0.01953125;0.66132813
-1.9138;0.021484375;0.66132813
-1.9136;0.017578125;0.65781251
-1.9134;0.021484375;0.66289063
-1.9132;0.025390625;0.64570313
-1.913;0.0234375;0.65429688
-1.9128;0.021484375;0.65039063
-1.9126;0.021484375;0.65312501
-1.9124;0.0234375;0.63789063
-1.9122;0.01953125;0.65351563
-1.912;0.021484375;0.64414063
-1.9118;0.0234375;0.64570313
-1.9116;0.01953125;0.65156251
-1.9114;0.029296875;0.63671876
-1.9112;0.0234375;0.64921876
-1.911;0.02734375;0.67382814
-1.9108;0.01953125;0.64179688
-1.9106;0.021484375;0.65937501
-1.9104;0.015625;0.63359376
-1.9102;0.0234375;0.64570313
-1.91;0.021484375;0.65312501
-1.9098;0.025390625;0.64179688
-1.9096;0.01953125;0.64648438
-1.9094;0.025390625;0.65117188
-1.9092;0.0234375;0.64726563
-1.909;0.02734375;0.66054688
-1.9088;0.021484375;0.61875001
-1.9086;0.02734375;0.65234376
-1.9084;0.015625;0.64882813
-1.9082;0.03125;0.65937501
-1.908;0.021484375;0.65078126
-1.9078;0.021484375;0.66210938
-1.9076;0.025390625;0.61757813
-1.9074;0.0234375;0.65546876
-1.9072;0.0234375;0.61601563
-1.907;0.025390625;0.65898438
-1.9068;0.03125;0.63710938
-1.9066;0.02734375;0.63476563
-1.9064;0.01953125;0.64296876
-1.9062;0.03125;0.66718751
-1.906;0.021484375;0.63203126
-1.9058;0.0234375;0.65820313
-1.9056;0.02734375;0.64687501
-1.9054;0.02734375;0.62734376
-1.9052;0.025390625;0.65585938
-1.905;0.0234375;0.64335938
-1.9048;0.0234375;0.62226563
-1.9046;0.02734375;0.63750001
-1.9044;0.03125;0.65273438
-1.9042;0.02734375;0.65078126
-1.904;0.03125;0.64960938
-1.9038;0.025390625;0.64023438
-1.9036;0.021484375;0.66367188
-1.9034;0.025390625;0.65429688
-1.9032;0.021484375;0.64023438
-1.903;0.02734375;0.65117188
-1.9028;0.025390625;0.64609376
-1.9026;0.017578125;0.63632813
-1.9024;0.017578125;0.63632813
-1.9022;0.02734375;0.62500001
-1.902;0.029296875;0.64296876
-1.9018;0.01953125;0.64296876
-1.9016;0.0234375;0.63828126
-1.9014;0.025390625;0.64960938
-1.9012;0.01953125;0.65703126
-1.901;0.025390625;0.64531251
-1.9008;0.025390625;0.66757813
-1.9006;0.025390625;0.60703126
-1.9004;0.029296875;0.62539063
-1.9002;0.0234375;0.63789063
-1.9;0.02734375;0.64882813
-1.8998;0.01953125;0.63281251
-1.8996;0.0234375;0.63398438
-1.8994;0.0234375;0.64570313
-1.8992;0.02734375;0.63906251
-1.899;0.017578125;0.62812501
-1.8988;0.025390625;0.63281251
-1.8986;0.029296875;0.63125001
-1.8984;0.025390625;0.63906251
-1.8982;0.029296875;0.63593751
-1.898;0.025390625;0.65429688
-1.8978;0.025390625;0.64843751
-1.8976;0.02734375;0.64843751
-1.8974;0.017578125;0.64375001
-1.8972;0.029296875;0.65039063
-1.897;0.01953125;0.63437501
-1.8968;0.029296875;0.65156251
-1.8966;0.01953125;0.61992188
-1.8964;0.01953125;0.63828126
-1.8962;0.021484375;0.67265626
-1.896;0.021484375;0.64726563
-1.8958;0.033203125;0.64179688
-1.8956;0.03125;0.67578126
-1.8954;0.021484375;0.65976563
-1.8952;0.0234375;0.64453126
-1.895;0.0234375;0.70507814
-1.8948;0.025390625;0.63242188
-1.8946;0.01953125;0.65742188
-1.8944;0.013671875;0.62656251
-1.8942;0.01953125;0.64296876
-1.894;0.015625;0.64218751
-1.8938;0.0234375;0.63007813
-1.8936;0.017578125;0.61445313
-1.8934;0.009765625;0.64335938
-1.8932;0.025390625;0.64335938
-1.893;0.025390625;0.64062501
-1.8928;0.02734375;0.65195313
-1.8926;0.029296875;0.64882813
-1.8924;0.017578125;0.64296876
-1.8922;0.02734375;0.63671876
-1.892;0.01953125;0.63710938
-1.8918;0.02734375;0.62343751
-1.8916;0.0234375;0.63671876
-1.8914;0.01953125;0.64140626
-1.8912;0.02734375;0.64140626
-1.891;0.021484375;0.64296876
-1.8908;0.029296875;0.66132813
-1.8906;0.02734375;0.64570313
-1.8904;0.021484375;0.64492188
-1.8902;0.017578125;0.63515626
-1.89;0.025390625;0.65117188
-1.8898;0.02734375;0.66210938
-1.8896;0.025390625;0.65117188
-1.8894;0.02734375;0.63710938
-1.8892;0.025390625;0.65742188
-1.889;0.021484375;0.65351563
-1.8888;0.041015625;0.63164063
-1.8886;0.029296875;0.64960938
-1.8884;0.033203125;0.64843751
-1.8882;0.017578125;0.65351563
-1.888;0.01953125;0.61367188
-1.8878;0.0234375;0.63945313
-1.8876;0.021484375;0.63984376
-1.8874;0.015625;0.66093751
-1.8872;0.0234375;0.62656251
-1.887;0.02734375;0.65156251
-1.8868;0.01953125;0.65937501
-1.8866;0.01953125;0.65898438
-1.8864;0.02734375;0.67148439
-1.8862;0.01953125;0.65468751
-1.886;0.017578125;0.66679688
-1.8858;0.021484375;0.65742188
-1.8856;0.0234375;0.65000001
-1.8854;0.0234375;0.64375001
-1.8852;0.02734375;0.65390626
-1.885;0.03125;0.65585938
-1.8848;0.029296875;0.65078126
-1.8846;0.0234375;0.65312501
-1.8844;0.029296875;0.61640626
-1.8842;0.033203125;0.65664063
-1.884;0.02734375;0.65000001
-1.8838;0.025390625;0.67343751
-1.8836;0.02734375;0.63710938
-1.8834;0.025390625;0.65859376
-1.8832;0.02734375;0.65898438
-1.883;0.017578125;0.67148439
-1.8828;0.0234375;0.62226563
-1.8826;0.025390625;0.66171876
-1.8824;0.017578125;0.64296876
-1.8822;0.021484375;0.66015626
-1.882;0.0234375;0.63710938
-1.8818;0.025390625;0.67656251
-1.8816;0.021484375;0.63906251
-1.8814;0.025390625;0.66132813
-1.8812;0.021484375;0.62226563
-1.881;0.01953125;0.64804688
-1.8808;0.029296875;0.65937501
-1.8806;0.021484375;0.67304689
-1.8804;0.021484375;0.65195313
-1.8802;0.025390625;0.65859376
-1.88;0.025390625;0.67421876
-1.8798;0.021484375;0.67968751
-1.8796;0.029296875;0.65898438
-1.8794;0.01953125;0.66523438
-1.8792;0.021484375;0.65937501
-1.879;0.0234375;0.65585938
-1.8788;0.021484375;0.62382813
-1.8786;0.03125;0.63593751
-1.8784;0.0234375;0.64375001
-1.8782;0.017578125;0.63671876
-1.878;0.025390625;0.64335938
-1.8778;0.033203125;0.68007814
-1.8776;0.03125;0.63046876
-1.8774;0.015625;0.69492189
-1.8772;0.01953125;0.64335938
-1.877;0.02734375;0.63828126
-1.8768;0.029296875;0.68867189
-1.8766;0.02734375;0.66523438
-1.8764;0.01953125;0.66914063
-1.8762;0.029296875;0.67070313
-1.876;0.03125;0.66523438
-1.8758;0.025390625;0.66171876
-1.8756;0.0234375;0.66015626
-1.8754;0.02734375;0.66171876
-1.8752;0.01953125;0.66093751
-1.875;0.0234375;0.65234376
-1.8748;0.021484375;0.67070313
-1.8746;0.021484375;0.63398438
-1.8744;0.029296875;0.64726563
-1.8742;0.017578125;0.70234376
-1.874;0.025390625;0.64570313
-1.8738;0.0234375;0.64492188
-1.8736;0.029296875;0.65078126
-1.8734;0.015625;0.64648438
-1.8732;0.02734375;0.65234376
-1.873;0.02734375;0.63945313
-1.8728;0.0234375;0.64960938
-1.8726;0.029296875;0.64257813
-1.8724;0.025390625;0.65039063
-1.8722;0.03515625;0.60039063
-1.872;0.01953125;0.65507813
-1.8718;0.01953125;0.61289063
-1.8716;0.0234375;0.65390626
-1.8714;0.025390625;0.65273438
-1.8712;0.021484375;0.60312501
-1.871;0.033203125;0.64921876
-1.8708;0.02734375;0.64101563
-1.8706;0.03125;0.63593751
-1.8704;0.0234375;0.65273438
-1.8702;0.03125;0.65781251
-1.87;0.02734375;0.67851564
-1.8698;0.02734375;0.64648438
-1.8696;0.02734375;0.67695314
-1.8694;0.0234375;0.64453126
-1.8692;0.02734375;0.67460939
-1.869;0.025390625;0.66679688
-1.8688;0.03125;0.66132813
-1.8686;0.017578125;0.66093751
-1.8684;0.021484375;0.66953126
-1.8682;0.025390625;0.66132813
-1.868;0.025390625;0.63632813
-1.8678;0.025390625;0.64570313
-1.8676;0.017578125;0.63828126
-1.8674;0.03125;0.65273438
-1.8672;0.025390625;0.64921876
-1.867;0.0234375;0.63906251
-1.8668;0.0234375;0.64804688
-1.8666;0.01953125;0.62929688
-1.8664;0.03515625;0.65781251
-1.8662;0.017578125;0.64218751
-1.866;0.0234375;0.66796876
-1.8658;0.0234375;0.66757813
-1.8656;0.021484375;0.65117188
-1.8654;0.01953125;0.65273438
-1.8652;0.01953125;0.64453126
-1.865;0.021484375;0.65195313
-1.8648;0.0234375;0.64453126
-1.8646;0.021484375;0.65117188
-1.8644;0.025390625;0.63632813
-1.8642;0.0234375;0.63867188
-1.864;0.03125;0.68437501
-1.8638;0.025390625;0.64414063
-1.8636;0.029296875;0.67500001
-1.8634;0.0234375;0.65507813
-1.8632;0.02734375;0.67031251
-1.863;0.0234375;0.64062501
-1.8628;0.021484375;0.69531251
-1.8626;0.0234375;0.65039063
-1.8624;0.021484375;0.65625001
-1.8622;0.02734375;0.63789063
-1.862;0.02734375;0.65390626
-1.8618;0.0234375;0.67109376
-1.8616;0.033203125;0.67539064
-1.8614;0.0234375;0.65195313
-1.8612;0.025390625;0.65390626
-1.861;0.029296875;0.66171876
-1.8608;0.021484375;0.65000001
-1.8606;0.02734375;0.65937501
-1.8604;0.02734375;0.65156251
-1.8602;0.025390625;0.65039063
-1.86;0.01953125;0.64531251
-1.8598;0.01953125;0.65976563
-1.8596;0.025390625;0.64609376
-1.8594;0.02734375;0.66640626
-1.8592;0.021484375;0.65664063
-1.859;0.02734375;0.63906251
-1.8588;0.0234375;0.65351563
-1.8586;0.021484375;0.63945313
-1.8584;0.0234375;0.63476563
-1.8582;0.017578125;0.65312501
-1.858;0.025390625;0.64648438
-1.8578;0.025390625;0.64921876
-1.8576;0.021484375;0.63710938
-1.8574;0.025390625;0.66601563
-1.8572;0.02734375;0.65468751
-1.857;0.0234375;0.63203126
-1.8568;0.02734375;0.62734376
-1.8566;0.01953125;0.64453126
-1.8564;0.0234375;0.66289063
-1.8562;0.025390625;0.62695313
-1.856;0.029296875;0.63398438
-1.8558;0.025390625;0.63437501
-1.8556;0.021484375;0.63476563
-1.8554;0.02734375;0.63906251
-1.8552;0.01953125;0.64531251
-1.855;0.025390625;0.66406251
-1.8548;0.025390625;0.64257813
-1.8546;0.021484375;0.64414063
-1.8544;0.029296875;0.63281251
-1.8542;0.021484375;0.62109376
-1.854;0.021484375;0.64023438
-1.8538;0.029296875;0.64179688
-1.8536;0.021484375;0.62578126
-1.8534;0.025390625;0.66562501
-1.8532;0.0234375;0.63281251
-1.853;0.017578125;0.65000001
-1.8528;0.025390625;0.64335938
-1.8526;0.025390625;0.64101563
-1.8524;0.02734375;0.65546876
-1.8522;0.02734375;0.65156251
-1.852;0.015625;0.65390626
-1.8518;0.02734375;0.64414063
-1.8516;0.021484375;0.65898438
-1.8514;0.02734375;0.66289063
-1.8512;0.01953125;0.63281251
-1.851;0.029296875;0.66328126
-1.8508;0.021484375;0.63671876
-1.8506;0.0234375;0.64609376
-1.8504;0.0234375;0.68125001
-1.8502;0.02734375;0.63945313
-1.85;0.01953125;0.65000001
-1.8498;0.021484375;0.65781251
-1.8496;0.025390625;0.64726563
-1.8494;0.02734375;0.64257813
-1.8492;0.02734375;0.64453126
-1.849;0.0234375;0.64375001
-1.8488;0.029296875;0.62539063
-1.8486;0.0234375;0.68085939
-1.8484;0.02734375;0.63828126
-1.8482;0.02734375;0.65234376
-1.848;0.02734375;0.65156251
-1.8478;0.02734375;0.69101564
-1.8476;0.0234375;0.63554688
-1.8474;0.01953125;0.67460939
-1.8472;0.0234375;0.63281251
-1.847;0.01953125;0.64375001
-1.8468;0.025390625;0.67773439
-1.8466;0.01171875;0.62929688
-1.8464;0.029296875;0.62929688
-1.8462;0.025390625;0.65117188
-1.846;0.02734375;0.65976563
-1.8458;0.025390625;0.67656251
-1.8456;0.0234375;0.63359376
-1.8454;0.009765625;0.67031251
-1.8452;0.0234375;0.63593751
-1.845;0.025390625;0.65234376
-1.8448;0.02734375;0.63554688
-1.8446;0.021484375;0.62148438
-1.8444;0.015625;0.68671876
