ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2022-02-22 20:18:51 493m





Relative time;HS3-100(17654).Ch2;HS3-100(17654).Ch1
-1.9644;0.53554688;0.021484375
-1.9642;0.53007813;0.01953125
-1.964;0.51953126;0.017578125
-1.9638;0.51406251;0.025390625
-1.9636;0.51679688;0.01953125
-1.9634;0.51523438;0.025390625
-1.9632;0.52187501;0.029296875
-1.963;0.51171876;0.02734375
-1.9628;0.52265626;0.021484375
-1.9626;0.52460938;0.015625
-1.9624;0.51718751;0.025390625
-1.9622;0.50390626;0.02734375
-1.962;0.52031251;0.021484375
-1.9618;0.50156251;0.025390625
-1.9616;0.51914063;0.015625
-1.9614;0.51796876;0.025390625
-1.9612;0.53164063;0.025390625
-1.961;0.52343751;0.01953125
-1.9608;0.51015626;0.0234375
-1.9606;0.55664063;0.0234375
-1.9604;0.51796876;0.021484375
-1.9602;0.50195313;0.03125
-1.96;0.54531251;0.021484375
-1.9598;0.50820313;0.0234375
-1.9596;0.52851563;0.02734375
-1.9594;0.51328126;0.01953125
-1.9592;0.51367188;0.029296875
-1.959;0.52070313;0.025390625
-1.9588;0.51015626;0.02734375
-1.9586;0.51210938;0.02734375
-1.9584;0.52226563;0.029296875
-1.9582;0.51210938;0.025390625
-1.958;0.52070313;0.0234375
-1.9578;0.51953126;0.02734375
-1.9576;0.51640626;0.01953125
-1.9574;0.53867188;0.0234375
-1.9572;0.51562501;0.01953125
-1.957;0.50585938;0.02734375
-1.9568;0.51445313;0.0234375
-1.9566;0.52304688;0.02734375
-1.9564;0.52617188;0.021484375
-1.9562;0.50585938;0.02734375
-1.956;0.51953126;0.01953125
-1.9558;0.53359376;0.025390625
-1.9556;0.52382813;0.02734375
-1.9554;0.52773438;0.013671875
-1.9552;0.53046876;0.029296875
-1.955;0.51640626;0.02734375
-1.9548;0.52265626;0.03125
-1.9546;0.51640626;0.01953125
-1.9544;0.51640626;0.025390625
-1.9542;0.52265626;0.021484375
-1.954;0.51289063;0.025390625
-1.9538;0.50742188;0.02734375
-1.9536;0.50703126;0.0234375
-1.9534;0.50976563;0.01953125
-1.9532;0.50781251;0.029296875
-1.953;0.54648438;0.0234375
-1.9528;0.52226563;0.03515625
-1.9526;0.51757813;0.0234375
-1.9524;0.56250001;0.03125
-1.9522;0.52226563;0.015625
-1.952;0.52460938;0.025390625
-1.9518;0.52578126;0.01953125
-1.9516;0.51289063;0.029296875
-1.9514;0.51796876;0.01953125
-1.9512;0.53203126;0.01953125
-1.951;0.51757813;0.02734375
-1.9508;0.55468751;0.021484375
-1.9506;0.51992188;0.01953125
-1.9504;0.52500001;0.01953125
-1.9502;0.51367188;0.021484375
-1.95;0.51757813;0.0234375
-1.9498;0.52421876;0.01953125
-1.9496;0.52500001;0.0234375
-1.9494;0.52265626;0.021484375
-1.9492;0.51171876;0.01953125
-1.949;0.51718751;0.02734375
-1.9488;0.51601563;0.029296875
-1.9486;0.52695313;0.033203125
-1.9484;0.54921876;0.025390625
-1.9482;0.51093751;0.029296875
-1.948;0.52500001;0.021484375
-1.9478;0.53945313;0.021484375
-1.9476;0.52851563;0.021484375
-1.9474;0.51171876;0.033203125
-1.9472;0.51875001;0.01953125
-1.947;0.51835938;0.01953125
-1.9468;0.51289063;0.021484375
-1.9466;0.52695313;0.029296875
-1.9464;0.50742188;0.02734375
-1.9462;0.52421876;0.01953125
-1.946;0.50507813;0.029296875
-1.9458;0.52421876;0.02734375
-1.9456;0.53437501;0.029296875
-1.9454;0.53085938;0.0234375
-1.9452;0.50742188;0.01953125
-1.945;0.52656251;0.02734375
-1.9448;0.52578126;0.029296875
-1.9446;0.52734376;0.03515625
-1.9444;0.51914063;0.021484375
-1.9442;0.52929688;0.02734375
-1.944;0.52578126;0.015625
-1.9438;0.52265626;0.025390625
-1.9436;0.51679688;0.021484375
-1.9434;0.52773438;0.025390625
-1.9432;0.51054688;0.025390625
-1.943;0.52148438;0.021484375
-1.9428;0.52500001;0.025390625
-1.9426;0.51992188;0.025390625
-1.9424;0.52500001;0.025390625
-1.9422;0.50898438;0.02734375
-1.942;0.53476563;0.0234375
-1.9418;0.52812501;0.029296875
-1.9416;0.50976563;0.017578125
-1.9414;0.51367188;0.03125
-1.9412;0.51601563;0.017578125
-1.941;0.51757813;0.025390625
-1.9408;0.51640626;0.03515625
-1.9406;0.51328126;0.02734375
-1.9404;0.51210938;0.0234375
-1.9402;0.54414063;0.029296875
-1.94;0.51601563;0.025390625
-1.9398;0.53554688;0.0234375
-1.9396;0.50664063;0.029296875
-1.9394;0.51210938;0.0234375
-1.9392;0.52695313;0.0234375
-1.939;0.52226563;0.0234375
-1.9388;0.53203126;0.01953125
-1.9386;0.52265626;0.0234375
-1.9384;0.50742188;0.0234375
-1.9382;0.51835938;0.0234375
-1.938;0.56015626;0.025390625
-1.9378;0.51328126;0.02734375
-1.9376;0.53671876;0.025390625
-1.9374;0.51054688;0.025390625
-1.9372;0.55898438;0.017578125
-1.937;0.51406251;0.037109375
-1.9368;0.55390626;0.025390625
-1.9366;0.52968751;0.021484375
-1.9364;0.52773438;0.01953125
-1.9362;0.52890626;0.015625
-1.936;0.52734376;0.03125
-1.9358;0.52109376;0.025390625
-1.9356;0.51250001;0.01953125
-1.9354;0.52617188;0.025390625
-1.9352;0.50898438;0.01953125
-1.935;0.52734376;0.021484375
-1.9348;0.52929688;0.01953125
-1.9346;0.52890626;0.021484375
-1.9344;0.53437501;0.025390625
-1.9342;0.53085938;0.02734375
-1.934;0.53398438;0.0234375
-1.9338;0.52382813;0.02734375
-1.9336;0.52812501;0.025390625
-1.9334;0.55625001;0.0234375
-1.9332;0.51953126;0.025390625
-1.933;0.52734376;0.021484375
-1.9328;0.51601563;0.029296875
-1.9326;0.56015626;0.017578125
-1.9324;0.51367188;0.02734375
-1.9322;0.51289063;0.0234375
-1.932;0.53125001;0.0234375
-1.9318;0.51445313;0.03125
-1.9316;0.51132813;0.02734375
-1.9314;0.51718751;0.0234375
-1.9312;0.50312501;0.01953125
-1.931;0.51210938;0.0234375
-1.9308;0.51367188;0.029296875
-1.9306;0.51132813;0.02734375
-1.9304;0.51679688;0.01953125
-1.9302;0.54414063;0.03125
-1.93;0.51953126;0.0234375
-1.9298;0.50820313;0.0234375
-1.9296;0.52968751;0.029296875
-1.9294;0.50468751;0.021484375
-1.9292;0.51210938;0.0234375
-1.929;0.52578126;0.025390625
-1.9288;0.50585938;0.021484375
-1.9286;0.51601563;0.021484375
-1.9284;0.52148438;0.025390625
-1.9282;0.52656251;0.0234375
-1.928;0.52500001;0.033203125
-1.9278;0.52695313;0.0234375
-1.9276;0.50703126;0.03125
-1.9274;0.52578126;0.025390625
-1.9272;0.51484376;0.021484375
-1.927;0.50937501;0.017578125
-1.9268;0.51289063;0.0234375
-1.9266;0.56406251;0.02734375
-1.9264;0.52265626;0.017578125
-1.9262;0.52148438;0.02734375
-1.926;0.52070313;0.029296875
-1.9258;0.51875001;0.017578125
-1.9256;0.51718751;0.025390625
-1.9254;0.52109376;0.025390625
-1.9252;0.51289063;0.01171875
-1.925;0.51875001;0.02734375
-1.9248;0.54218751;0.025390625
-1.9246;0.51054688;0.02734375
-1.9244;0.52656251;0.03515625
-1.9242;0.52968751;0.02734375
-1.924;0.52539063;0.03125
-1.9238;0.53281251;0.021484375
-1.9236;0.51601563;0.01953125
-1.9234;0.52343751;0.029296875
-1.9232;0.52031251;0.025390625
-1.923;0.50820313;0.015625
-1.9228;0.54062501;0.02734375
-1.9226;0.51562501;0.0234375
-1.9224;0.53515626;0.03515625
-1.9222;0.53046876;0.029296875
-1.922;0.51757813;0.021484375
-1.9218;0.53007813;0.03125
-1.9216;0.51914063;0.01953125
-1.9214;0.51484376;0.025390625
-1.9212;0.53398438;0.0234375
-1.921;0.52265626;0.029296875
-1.9208;0.51210938;0.029296875
-1.9206;0.52421876;0.021484375
-1.9204;0.50273438;0.0234375
-1.9202;0.53164063;0.025390625
-1.92;0.49726563;0.0234375
-1.9198;0.52187501;0.017578125
-1.9196;0.54179688;0.033203125
-1.9194;0.50429688;0.025390625
-1.9192;0.52304688;0.03125
-1.919;0.53789063;0.021484375
-1.9188;0.53359376;0.029296875
-1.9186;0.52656251;0.025390625
-1.9184;0.51132813;0.02734375
-1.9182;0.56523438;0.01953125
-1.918;0.51601563;0.021484375
-1.9178;0.52343751;0.015625
-1.9176;0.51445313;0.021484375
-1.9174;0.54960938;0.01953125
-1.9172;0.51054688;0.02734375
-1.917;0.56328126;0.02734375
-1.9168;0.50976563;0.015625
-1.9166;0.53515626;0.025390625
-1.9164;0.51210938;0.01953125
-1.9162;0.52812501;0.017578125
-1.916;0.51835938;0.029296875
-1.9158;0.50976563;0.0234375
-1.9156;0.51132813;0.021484375
-1.9154;0.51054688;0.01953125
-1.9152;0.51445313;0.025390625
-1.915;0.51757813;0.0234375
-1.9148;0.51718751;0.029296875
-1.9146;0.51328126;0.01953125
-1.9144;0.52226563;0.021484375
-1.9142;0.51367188;0.02734375
-1.914;0.51718751;0.03125
-1.9138;0.52421876;0.029296875
-1.9136;0.53007813;0.01953125
-1.9134;0.52500001;0.02734375
-1.9132;0.51875001;0.029296875
-1.913;0.51679688;0.02734375
-1.9128;0.52968751;0.02734375
-1.9126;0.52304688;0.025390625
-1.9124;0.53515626;0.03125
-1.9122;0.51210938;0.025390625
-1.912;0.52578126;0.029296875
-1.9118;0.51601563;0.02734375
-1.9116;0.51171876;0.021484375
-1.9114;0.51445313;0.029296875
-1.9112;0.52304688;0.021484375
-1.911;0.52070313;0.033203125
-1.9108;0.51875001;0.01953125
-1.9106;0.51679688;0.0234375
-1.9104;0.52070313;0.021484375
-1.9102;0.53398438;0.0234375
-1.91;0.52421876;0.02734375
-1.9098;0.51054688;0.01953125
-1.9096;0.50898438;0.02734375
-1.9094;0.53007813;0.021484375
-1.9092;0.50664063;0.025390625
-1.909;0.51484376;0.021484375
-1.9088;0.50976563;0.025390625
-1.9086;0.51406251;0.021484375
-1.9084;0.52265626;0.025390625
-1.9082;0.51445313;0.02734375
-1.908;0.51093751;0.01953125
-1.9078;0.51445313;0.025390625
-1.9076;0.55117188;0.017578125
-1.9074;0.52148438;0.021484375
-1.9072;0.54765626;0.0234375
-1.907;0.53945313;0.017578125
-1.9068;0.51953126;0.01953125
-1.9066;0.51679688;0.025390625
-1.9064;0.53125001;0.021484375
-1.9062;0.52148438;0.025390625
-1.906;0.51523438;0.03125
-1.9058;0.52226563;0.025390625
-1.9056;0.54453126;0.017578125
-1.9054;0.51250001;0.015625
-1.9052;0.56796876;0.0234375
-1.905;0.51640626;0.0234375
-1.9048;0.53125001;0.029296875
-1.9046;0.52773438;0.017578125
-1.9044;0.51875001;0.033203125
-1.9042;0.52031251;0.01953125
-1.904;0.51992188;0.025390625
-1.9038;0.52421876;0.029296875
-1.9036;0.52265626;0.013671875
-1.9034;0.50507813;0.025390625
-1.9032;0.52617188;0.01953125
-1.903;0.51640626;0.02734375
-1.9028;0.51992188;0.013671875
-1.9026;0.52109376;0.025390625
-1.9024;0.50898438;0.0234375
-1.9022;0.52968751;0.0234375
-1.902;0.52187501;0.0234375
-1.9018;0.55468751;0.025390625
-1.9016;0.51835938;0.02734375
-1.9014;0.52578126;0.0234375
-1.9012;0.53515626;0.02734375
-1.901;0.52500001;0.01953125
-1.9008;0.52304688;0.0234375
-1.9006;0.51406251;0.0234375
-1.9004;0.53007813;0.01953125
-1.9002;0.53007813;0.03125
-1.9;0.52460938;0.01953125
-1.8998;0.52109376;0.021484375
-1.8996;0.51484376;0.02734375
-1.8994;0.52226563;0.025390625
-1.8992;0.52148438;0.025390625
-1.899;0.51250001;0.029296875
-1.8988;0.52539063;0.0234375
-1.8986;0.52187501;0.02734375
-1.8984;0.51640626;0.013671875
-1.8982;0.51796876;0.02734375
-1.898;0.53125001;0.025390625
-1.8978;0.51875001;0.021484375
-1.8976;0.52226563;0.0234375
-1.8974;0.50976563;0.02734375
-1.8972;0.52539063;0.033203125
-1.897;0.51484376;0.02734375
-1.8968;0.52421876;0.021484375
-1.8966;0.51093751;0.0234375
-1.8964;0.51914063;0.021484375
-1.8962;0.50781251;0.01953125
-1.896;0.52460938;0.02734375
-1.8958;0.52617188;0.0234375
-1.8956;0.51875001;0.0234375
-1.8954;0.51250001;0.02734375
-1.8952;0.51718751;0.01953125
-1.895;0.52656251;0.025390625
-1.8948;0.52187501;0.01953125
-1.8946;0.51992188;0.029296875
-1.8944;0.50156251;0.029296875
-1.8942;0.53203126;0.0234375
-1.894;0.49960938;0.033203125
-1.8938;0.51679688;0.021484375
-1.8936;0.50742188;0.0234375
-1.8934;0.54101563;0.021484375
-1.8932;0.52382813;0.021484375
-1.893;0.52304688;0.021484375
-1.8928;0.52773438;0.033203125
-1.8926;0.51367188;0.01953125
-1.8924;0.51953126;0.021484375
-1.8922;0.51367188;0.0234375
-1.892;0.51250001;0.01953125
-1.8918;0.51640626;0.025390625
-1.8916;0.51093751;0.02734375
-1.8914;0.52734376;0.021484375
-1.8912;0.52343751;0.03125
-1.891;0.52578126;0.025390625
-1.8908;0.52773438;0.017578125
-1.8906;0.51250001;0.0234375
-1.8904;0.53710938;0.0234375
-1.8902;0.51132813;0.02734375
-1.89;0.50664063;0.029296875
-1.8898;0.51992188;0.0234375
-1.8896;0.51914063;0.017578125
-1.8894;0.52304688;0.017578125
-1.8892;0.52460938;0.0234375
-1.889;0.50937501;0.02734375
-1.8888;0.50703126;0.025390625
-1.8886;0.50039063;0.017578125
-1.8884;0.50468751;0.025390625
-1.8882;0.50429688;0.021484375
-1.888;0.50625001;0.025390625
-1.8878;0.52226563;0.025390625
-1.8876;0.52578126;0.02734375
-1.8874;0.50234376;0.021484375
-1.8872;0.53007813;0.021484375
-1.887;0.52421876;0.029296875
-1.8868;0.49648438;0.021484375
-1.8866;0.51289063;0.0234375
-1.8864;0.52421876;0.0234375
-1.8862;0.52070313;0.025390625
-1.886;0.52265626;0.017578125
-1.8858;0.52851563;0.0234375
-1.8856;0.52265626;0.0234375
-1.8854;0.51875001;0.0234375
-1.8852;0.51835938;0.029296875
-1.885;0.52421876;0.021484375
-1.8848;0.51367188;0.0234375
-1.8846;0.51640626;0.02734375
-1.8844;0.51445313;0.01953125
-1.8842;0.52304688;0.0234375
-1.884;0.51523438;0.025390625
-1.8838;0.51679688;0.017578125
-1.8836;0.51718751;0.021484375
-1.8834;0.53281251;0.02734375
-1.8832;0.54453126;0.015625
-1.883;0.51445313;0.02734375
-1.8828;0.52460938;0.01953125
-1.8826;0.53398438;0.02734375
-1.8824;0.52421876;0.02734375
-1.8822;0.51640626;0.0234375
-1.882;0.51210938;0.017578125
-1.8818;0.51210938;0.02734375
-1.8816;0.52695313;0.025390625
-1.8814;0.52343751;0.025390625
-1.8812;0.52148438;0.021484375
-1.881;0.51875001;0.0234375
-1.8808;0.51367188;0.02734375
-1.8806;0.51406251;0.025390625
-1.8804;0.50625001;0.02734375
-1.8802;0.50625001;0.025390625
-1.88;0.51367188;0.025390625
-1.8798;0.50507813;0.025390625
-1.8796;0.51406251;0.02734375
-1.8794;0.52343751;0.021484375
-1.8792;0.53203126;0.025390625
-1.879;0.52500001;0.029296875
-1.8788;0.53398438;0.025390625
-1.8786;0.51835938;0.0234375
-1.8784;0.52695313;0.025390625
-1.8782;0.51523438;0.02734375
-1.878;0.53085938;0.02734375
-1.8778;0.53320313;0.017578125
-1.8776;0.52070313;0.02734375
-1.8774;0.52968751;0.01953125
-1.8772;0.51093751;0.015625
-1.877;0.51914063;0.03125
-1.8768;0.52734376;0.025390625
-1.8766;0.51679688;0.017578125
-1.8764;0.52382813;0.017578125
-1.8762;0.51718751;0.0234375
-1.876;0.51835938;0.0234375
-1.8758;0.52226563;0.025390625
-1.8756;0.52890626;0.021484375
-1.8754;0.51445313;0.0234375
-1.8752;0.52578126;0.0234375
-1.875;0.51679688;0.0234375
-1.8748;0.51835938;0.03125
-1.8746;0.50859376;0.025390625
-1.8744;0.52031251;0.017578125
-1.8742;0.51093751;0.029296875
-1.874;0.52031251;0.021484375
-1.8738;0.52539063;0.01953125
-1.8736;0.50781251;0.02734375
-1.8734;0.53437501;0.025390625
-1.8732;0.49453126;0.025390625
-1.873;0.52187501;0.021484375
-1.8728;0.50703126;0.0234375
-1.8726;0.51992188;0.025390625
-1.8724;0.50859376;0.017578125
-1.8722;0.50742188;0.021484375
-1.872;0.53125001;0.01953125
-1.8718;0.51406251;0.0234375
-1.8716;0.53359376;0.029296875
-1.8714;0.54492188;0.025390625
-1.8712;0.51601563;0.03125
-1.871;0.50156251;0.021484375
-1.8708;0.54179688;0.025390625
-1.8706;0.50156251;0.021484375
-1.8704;0.55703126;0.0234375
-1.8702;0.51523438;0.021484375
-1.87;0.52656251;0.025390625
-1.8698;0.51328126;0.0234375
-1.8696;0.51718751;0.01953125
-1.8694;0.50859376;0.017578125
-1.8692;0.53203126;0.021484375
-1.869;0.51328126;0.0234375
-1.8688;0.52304688;0.029296875
-1.8686;0.51523438;0.029296875
-1.8684;0.53359376;0.021484375
-1.8682;0.52148438;0.017578125
-1.868;0.52226563;0.025390625
-1.8678;0.53437501;0.01953125
-1.8676;0.50820313;0.0234375
-1.8674;0.51132813;0.029296875
-1.8672;0.53320313;0.017578125
-1.867;0.50507813;0.029296875
-1.8668;0.51796876;0.0234375
-1.8666;0.53750001;0.01953125
-1.8664;0.50195313;0.021484375
-1.8662;0.52070313;0.01953125
-1.866;0.52343751;0.015625
-1.8658;0.53125001;0.015625
-1.8656;0.52421876;0.025390625
-1.8654;0.49335938;0.0234375
-1.8652;0.51250001;0.01953125
-1.865;0.51523438;0.0234375
-1.8648;0.51406251;0.021484375
-1.8646;0.53085938;0.0234375
-1.8644;0.50976563;0.0234375
-1.8642;0.52617188;0.021484375
-1.864;0.52421876;0.01953125
-1.8638;0.52539063;0.0234375
-1.8636;0.52929688;0.025390625
-1.8634;0.51914063;0.015625
-1.8632;0.53242188;0.025390625
-1.863;0.50937501;0.017578125
-1.8628;0.51054688;0.025390625
-1.8626;0.55039063;0.021484375
-1.8624;0.51875001;0.021484375
-1.8622;0.51171876;0.021484375
-1.862;0.51328126;0.0234375
-1.8618;0.56679688;0.025390625
-1.8616;0.51757813;0.029296875
-1.8614;0.51757813;0.02734375
-1.8612;0.50859376;0.025390625
-1.861;0.52265626;0.033203125
-1.8608;0.52656251;0.029296875
-1.8606;0.48750001;0.025390625
-1.8604;0.51640626;0.025390625
-1.8602;0.52421876;0.017578125
-1.86;0.51562501;0.029296875
-1.8598;0.52695313;0.025390625
-1.8596;0.52460938;0.029296875
-1.8594;0.51132813;0.0234375
-1.8592;0.51992188;0.0234375
-1.859;0.53203126;0.01953125
-1.8588;0.51132813;0.021484375
-1.8586;0.51875001;0.025390625
-1.8584;0.51406251;0.03125
-1.8582;0.51640626;0.029296875
-1.858;0.51601563;0.0234375
-1.8578;0.52617188;0.015625
-1.8576;0.51679688;0.021484375
-1.8574;0.53320313;0.029296875
-1.8572;0.50976563;0.025390625
-1.857;0.51171876;0.01953125
-1.8568;0.54570313;0.02734375
-1.8566;0.51132813;0.0234375
-1.8564;0.51914063;0.02734375
-1.8562;0.55507813;0.015625
-1.856;0.52460938;0.0234375
-1.8558;0.52539063;0.02734375
-1.8556;0.52031251;0.021484375
-1.8554;0.50742188;0.02734375
-1.8552;0.54687501;0.021484375
-1.855;0.52500001;0.021484375
-1.8548;0.53046876;0.021484375
-1.8546;0.52421876;0.025390625
-1.8544;0.54375001;0.0234375
-1.8542;0.53398438;0.021484375
-1.854;0.52656251;0.029296875
-1.8538;0.52421876;0.021484375
-1.8536;0.51757813;0.02734375
-1.8534;0.51679688;0.0234375
-1.8532;0.52148438;0.021484375
-1.853;0.53281251;0.0234375
-1.8528;0.49140626;0.025390625
-1.8526;0.52656251;0.03125
-1.8524;0.52578126;0.0234375
-1.8522;0.50117188;0.0234375
-1.852;0.50898438;0.025390625
-1.8518;0.52226563;0.025390625
-1.8516;0.55703126;0.021484375
-1.8514;0.52031251;0.02734375
-1.8512;0.54453126;0.0234375
-1.851;0.52460938;0.0234375
-1.8508;0.52421876;0.02734375
-1.8506;0.52851563;0.02734375
-1.8504;0.51992188;0.021484375
-1.8502;0.52031251;0.029296875
-1.85;0.54804688;0.0234375
-1.8498;0.52148438;0.01953125
-1.8496;0.52031251;0.029296875
-1.8494;0.51835938;0.025390625
-1.8492;0.51679688;0.01953125
-1.849;0.53007813;0.021484375
-1.8488;0.51054688;0.021484375
-1.8486;0.52187501;0.025390625
-1.8484;0.53789063;0.029296875
-1.8482;0.52070313;0.029296875
-1.848;0.52343751;0.025390625
-1.8478;0.52070313;0.02734375
-1.8476;0.51953126;0.025390625
-1.8474;0.51757813;0.02734375
-1.8472;0.52578126;0.0234375
-1.847;0.52343751;0.02734375
-1.8468;0.52695313;0.0234375
-1.8466;0.49218751;0.025390625
-1.8464;0.50937501;0.01953125
-1.8462;0.51796876;0.021484375
-1.846;0.51406251;0.025390625
-1.8458;0.52656251;0.017578125
-1.8456;0.53125001;0.03125
-1.8454;0.54218751;0.025390625
-1.8452;0.51132813;0.021484375
-1.845;0.50664063;0.021484375
-1.8448;0.52187501;0.03125
-1.8446;0.51171876;0.021484375
-1.8444;0.51523438;0.0234375
-1.8442;0.51093751;0.021484375
