Aux out [V]	Aux in [V]	Aux out [V]	PDH out [a.u.]
-3.0098E-1	2.4146E-1	-3.0098E-1	1.9600E+2
-3.0086E-1	2.4316E-1	-3.0086E-1	-9.4000E+1
-3.0074E-1	2.4170E-1	-3.0074E-1	1.2600E+2
-3.0074E-1	2.4146E-1	-3.0074E-1	-2.7300E+2
-3.0062E-1	2.4097E-1	-3.0062E-1	6.7400E+2
-3.0049E-1	2.4097E-1	-3.0049E-1	2.1200E+2
-3.0037E-1	2.4097E-1	-3.0037E-1	2.7200E+2
-3.0025E-1	2.4072E-1	-3.0025E-1	9.2000E+1
-3.0013E-1	2.3999E-1	-3.0013E-1	3.9800E+2
-3.0001E-1	2.3999E-1	-3.0001E-1	9.4000E+1
-2.9988E-1	2.4072E-1	-2.9988E-1	-2.4800E+2
-2.9988E-1	2.3828E-1	-2.9988E-1	4.4000E+1
-2.9976E-1	2.3926E-1	-2.9976E-1	1.6700E+2
-2.9964E-1	2.3999E-1	-2.9964E-1	1.3200E+2
-2.9952E-1	2.3706E-1	-2.9952E-1	2.3000E+2
-2.9940E-1	2.3950E-1	-2.9940E-1	1.1200E+2
-2.9927E-1	2.3926E-1	-2.9927E-1	-1.7000E+2
-2.9915E-1	2.3706E-1	-2.9915E-1	-9.2000E+1
-2.9915E-1	2.3853E-1	-2.9915E-1	-4.7600E+2
-2.9903E-1	2.3608E-1	-2.9903E-1	8.7000E+1
-2.9891E-1	2.3828E-1	-2.9891E-1	6.0000E+0
-2.9879E-1	2.3853E-1	-2.9879E-1	1.2000E+1
-2.9866E-1	2.3584E-1	-2.9866E-1	-2.0300E+2
-2.9854E-1	2.3535E-1	-2.9854E-1	8.7100E+2
-2.9842E-1	2.3730E-1	-2.9842E-1	1.3200E+2
-2.9830E-1	2.3706E-1	-2.9830E-1	1.1400E+2
-2.9830E-1	2.3511E-1	-2.9830E-1	-3.0500E+2
-2.9817E-1	2.3560E-1	-2.9817E-1	6.6700E+2
-2.9805E-1	2.3511E-1	-2.9805E-1	6.2500E+2
-2.9793E-1	2.3486E-1	-2.9793E-1	-2.6700E+2
-2.9781E-1	2.3560E-1	-2.9781E-1	3.1000E+2
-2.9769E-1	2.3315E-1	-2.9769E-1	4.2500E+2
-2.9756E-1	2.3462E-1	-2.9756E-1	1.0300E+2
-2.9744E-1	2.3438E-1	-2.9744E-1	-3.6100E+2
-2.9744E-1	2.3438E-1	-2.9744E-1	3.4100E+2
-2.9732E-1	2.3438E-1	-2.9732E-1	5.1600E+2
-2.9720E-1	2.3511E-1	-2.9720E-1	-8.0000E+0
-2.9708E-1	2.3413E-1	-2.9708E-1	3.0000E+0
-2.9695E-1	2.3438E-1	-2.9695E-1	-5.4200E+2
-2.9683E-1	2.3315E-1	-2.9683E-1	2.3800E+2
-2.9671E-1	2.3315E-1	-2.9671E-1	-1.4400E+2
-2.9671E-1	2.3315E-1	-2.9671E-1	1.3400E+2
-2.9659E-1	2.3145E-1	-2.9659E-1	3.1700E+2
-2.9647E-1	2.3413E-1	-2.9647E-1	3.0000E+0
-2.9634E-1	2.3267E-1	-2.9634E-1	4.7400E+2
-2.9622E-1	2.3267E-1	-2.9622E-1	1.4900E+2
-2.9610E-1	2.3096E-1	-2.9610E-1	2.2300E+2
-2.9598E-1	2.3120E-1	-2.9598E-1	4.7000E+2
-2.9586E-1	2.3218E-1	-2.9586E-1	-4.0200E+2
-2.9586E-1	2.3047E-1	-2.9586E-1	7.2000E+1
-2.9573E-1	2.3267E-1	-2.9573E-1	7.8000E+2
-2.9561E-1	2.3267E-1	-2.9561E-1	-4.5000E+1
-2.9549E-1	2.3120E-1	-2.9549E-1	-1.0100E+2
-2.9537E-1	2.3047E-1	-2.9537E-1	5.1400E+2
-2.9525E-1	2.3218E-1	-2.9525E-1	4.4500E+2
-2.9512E-1	2.3096E-1	-2.9512E-1	-1.5600E+2
-2.9512E-1	2.3120E-1	-2.9512E-1	3.0200E+2
-2.9500E-1	2.3169E-1	-2.9500E-1	1.9000E+2
-2.9488E-1	2.3047E-1	-2.9488E-1	7.7000E+1
-2.9476E-1	2.3120E-1	-2.9476E-1	3.8300E+2
-2.9463E-1	2.3047E-1	-2.9463E-1	-1.3000E+2
-2.9451E-1	2.3071E-1	-2.9451E-1	4.8000E+1
-2.9439E-1	2.3022E-1	-2.9439E-1	-3.1200E+2
-2.9427E-1	2.2852E-1	-2.9427E-1	-2.2100E+2
-2.9427E-1	2.2998E-1	-2.9427E-1	8.9100E+2
-2.9415E-1	2.3071E-1	-2.9415E-1	4.7400E+2
-2.9402E-1	2.2827E-1	-2.9402E-1	-8.5000E+1
-2.9390E-1	2.2925E-1	-2.9390E-1	-1.0000E+1
-2.9378E-1	2.2729E-1	-2.9378E-1	-2.1300E+2
-2.9366E-1	2.2827E-1	-2.9366E-1	1.9600E+2
-2.9354E-1	2.2974E-1	-2.9354E-1	6.0100E+2
-2.9354E-1	2.2925E-1	-2.9354E-1	6.7300E+2
-2.9341E-1	2.2778E-1	-2.9341E-1	-1.3100E+2
-2.9329E-1	2.2803E-1	-2.9329E-1	1.0000E+0
-2.9317E-1	2.2729E-1	-2.9317E-1	2.7900E+2
-2.9305E-1	2.2803E-1	-2.9305E-1	1.9000E+1
-2.9293E-1	2.2876E-1	-2.9293E-1	-1.4500E+2
-2.9280E-1	2.2754E-1	-2.9280E-1	2.7800E+2
-2.9268E-1	2.2900E-1	-2.9268E-1	1.1300E+2
-2.9268E-1	2.2803E-1	-2.9268E-1	-3.2000E+2
-2.9256E-1	2.2900E-1	-2.9256E-1	-2.3100E+2
-2.9244E-1	2.2827E-1	-2.9244E-1	1.4700E+2
-2.9232E-1	2.2754E-1	-2.9232E-1	-1.4300E+2
-2.9219E-1	2.2656E-1	-2.9219E-1	-5.7000E+1
-2.9207E-1	2.2803E-1	-2.9207E-1	-1.8900E+2
-2.9195E-1	2.2583E-1	-2.9195E-1	-1.8700E+2
-2.9183E-1	2.2656E-1	-2.9183E-1	8.8000E+1
-2.9183E-1	2.2632E-1	-2.9183E-1	-1.7200E+2
-2.9170E-1	2.2681E-1	-2.9170E-1	2.0900E+2
-2.9158E-1	2.2681E-1	-2.9158E-1	4.8900E+2
-2.9146E-1	2.2656E-1	-2.9146E-1	-4.2000E+2
-2.9134E-1	2.2656E-1	-2.9134E-1	8.8000E+1
-2.9122E-1	2.2632E-1	-2.9122E-1	-3.4100E+2
-2.9109E-1	2.2485E-1	-2.9109E-1	2.8700E+2
-2.9097E-1	2.2656E-1	-2.9097E-1	3.0100E+2
-2.9097E-1	2.2607E-1	-2.9097E-1	1.0800E+2
-2.9085E-1	2.2607E-1	-2.9085E-1	-3.0900E+2
-2.9073E-1	2.2632E-1	-2.9073E-1	-2.1400E+2
-2.9061E-1	2.2534E-1	-2.9061E-1	-5.3000E+1
-2.9048E-1	2.2583E-1	-2.9048E-1	-4.1000E+1
-2.9036E-1	2.2705E-1	-2.9036E-1	4.0000E+1
-2.9024E-1	2.2607E-1	-2.9024E-1	-2.8800E+2
-2.9024E-1	2.2583E-1	-2.9024E-1	-4.0700E+2
-2.9012E-1	2.2583E-1	-2.9012E-1	3.0500E+2
-2.9000E-1	2.2607E-1	-2.9000E-1	7.5000E+1
-2.8987E-1	2.2534E-1	-2.8987E-1	6.1100E+2
-2.8975E-1	2.2437E-1	-2.8975E-1	-5.2000E+1
-2.8963E-1	2.2583E-1	-2.8963E-1	4.0500E+2
-2.8951E-1	2.2485E-1	-2.8951E-1	3.2900E+2
-2.8939E-1	2.2583E-1	-2.8939E-1	6.4000E+1
-2.8939E-1	2.2607E-1	-2.8939E-1	2.9900E+2
-2.8926E-1	2.2388E-1	-2.8926E-1	6.9000E+1
-2.8914E-1	2.2412E-1	-2.8914E-1	2.5200E+2
-2.8902E-1	2.2559E-1	-2.8902E-1	-3.4700E+2
-2.8890E-1	2.2339E-1	-2.8890E-1	-7.2000E+1
-2.8877E-1	2.2607E-1	-2.8877E-1	-7.2000E+1
-2.8865E-1	2.2559E-1	-2.8865E-1	-2.1000E+2
-2.8865E-1	2.2437E-1	-2.8865E-1	-1.9200E+2
-2.8853E-1	2.2485E-1	-2.8853E-1	-1.9600E+2
-2.8841E-1	2.2510E-1	-2.8841E-1	1.1400E+2
-2.8829E-1	2.2241E-1	-2.8829E-1	1.4100E+2
-2.8816E-1	2.2412E-1	-2.8816E-1	-4.3600E+2
-2.8804E-1	2.2388E-1	-2.8804E-1	1.3900E+2
-2.8792E-1	2.2314E-1	-2.8792E-1	-1.4300E+2
-2.8792E-1	2.2461E-1	-2.8792E-1	3.0000E+1
-2.8780E-1	2.2461E-1	-2.8780E-1	1.4600E+2
-2.8768E-1	2.2363E-1	-2.8768E-1	-6.1000E+1
-2.8755E-1	2.2363E-1	-2.8755E-1	3.0000E+1
-2.8743E-1	2.2339E-1	-2.8743E-1	-1.8900E+2
-2.8731E-1	2.2461E-1	-2.8731E-1	-5.1200E+2
-2.8719E-1	2.2461E-1	-2.8719E-1	-6.3500E+2
-2.8707E-1	2.2363E-1	-2.8707E-1	3.7600E+2
-2.8707E-1	2.2363E-1	-2.8707E-1	-3.5400E+2
-2.8694E-1	2.2681E-1	-2.8694E-1	-8.5000E+1
-2.8682E-1	2.2412E-1	-2.8682E-1	-5.2500E+2
-2.8670E-1	2.2510E-1	-2.8670E-1	-1.4900E+2
-2.8658E-1	2.2607E-1	-2.8658E-1	2.5900E+2
-2.8646E-1	2.2388E-1	-2.8646E-1	-2.5900E+2
-2.8633E-1	2.2485E-1	-2.8633E-1	1.3000E+2
-2.8633E-1	2.2339E-1	-2.8633E-1	-2.9800E+2
-2.8621E-1	2.2339E-1	-2.8621E-1	-3.5300E+2
-2.8609E-1	2.2388E-1	-2.8609E-1	1.3900E+2
-2.8597E-1	2.2510E-1	-2.8597E-1	4.2100E+2
-2.8585E-1	2.2241E-1	-2.8585E-1	-2.0300E+2
-2.8572E-1	2.2534E-1	-2.8572E-1	-2.8100E+2
-2.8560E-1	2.2607E-1	-2.8560E-1	-5.0000E+2
-2.8548E-1	2.2339E-1	-2.8548E-1	-7.9000E+1
-2.8548E-1	2.2485E-1	-2.8548E-1	-2.6500E+2
-2.8536E-1	2.2632E-1	-2.8536E-1	-1.5900E+2
-2.8523E-1	2.2461E-1	-2.8523E-1	-7.5300E+2
-2.8511E-1	2.2461E-1	-2.8511E-1	3.0900E+2
-2.8499E-1	2.2412E-1	-2.8499E-1	-1.0500E+2
-2.8487E-1	2.2339E-1	-2.8487E-1	1.4300E+2
-2.8475E-1	2.2656E-1	-2.8475E-1	-1.2100E+2
-2.8462E-1	2.2632E-1	-2.8462E-1	-5.2000E+2
-2.8462E-1	2.2412E-1	-2.8462E-1	-4.2300E+2
-2.8450E-1	2.2559E-1	-2.8450E-1	-4.1600E+2
-2.8438E-1	2.2632E-1	-2.8438E-1	-6.0000E+2
-2.8426E-1	2.2607E-1	-2.8426E-1	1.0000E+0
-2.8414E-1	2.2461E-1	-2.8414E-1	3.0000E+1
-2.8401E-1	2.2363E-1	-2.8401E-1	5.0000E+1
-2.8389E-1	2.2388E-1	-2.8389E-1	-3.7100E+2
-2.8377E-1	2.2729E-1	-2.8377E-1	-4.7800E+2
-2.8377E-1	2.2485E-1	-2.8377E-1	-2.5400E+2
-2.8365E-1	2.2583E-1	-2.8365E-1	-2.6100E+2
-2.8353E-1	2.2656E-1	-2.8353E-1	-1.9400E+2
-2.8340E-1	2.2632E-1	-2.8340E-1	-3.4700E+2
-2.8328E-1	2.2632E-1	-2.8328E-1	-7.1500E+2
-2.8316E-1	2.2534E-1	-2.8316E-1	1.7400E+2
-2.8304E-1	2.2607E-1	-2.8304E-1	-6.3300E+2
-2.8304E-1	2.2534E-1	-2.8304E-1	-6.6000E+2
-2.8292E-1	2.2632E-1	-2.8292E-1	-4.8900E+2
-2.8279E-1	2.2559E-1	-2.8279E-1	-4.5200E+2
-2.8267E-1	2.2559E-1	-2.8267E-1	-1.2700E+2
-2.8255E-1	2.2607E-1	-2.8255E-1	-2.2800E+2
-2.8243E-1	2.2803E-1	-2.8243E-1	2.6000E+1
-2.8230E-1	2.2607E-1	-2.8230E-1	-6.3800E+2
-2.8218E-1	2.2852E-1	-2.8218E-1	-3.4300E+2
-2.8218E-1	2.2559E-1	-2.8218E-1	1.4100E+2
-2.8206E-1	2.2656E-1	-2.8206E-1	-6.8200E+2
-2.8194E-1	2.2559E-1	-2.8194E-1	-2.4700E+2
-2.8182E-1	2.2607E-1	-2.8182E-1	-4.9400E+2
-2.8169E-1	2.2754E-1	-2.8169E-1	-4.9000E+1
-2.8157E-1	2.2607E-1	-2.8157E-1	-6.7600E+2
-2.8145E-1	2.2729E-1	-2.8145E-1	-3.5600E+2
-2.8145E-1	2.2656E-1	-2.8145E-1	-4.6500E+2
-2.8133E-1	2.2852E-1	-2.8133E-1	-4.7600E+2
-2.8121E-1	2.2754E-1	-2.8121E-1	-9.5000E+1
-2.8108E-1	2.2632E-1	-2.8108E-1	-4.7300E+2
-2.8096E-1	2.2900E-1	-2.8096E-1	-2.8800E+2
-2.8084E-1	2.2827E-1	-2.8084E-1	-3.6700E+2
-2.8072E-1	2.2803E-1	-2.8072E-1	6.0000E+0
-2.8060E-1	2.2827E-1	-2.8060E-1	-1.2300E+2
-2.8060E-1	2.2852E-1	-2.8060E-1	-4.3500E+2
-2.8047E-1	2.2827E-1	-2.8047E-1	1.1000E+1
-2.8035E-1	2.2998E-1	-2.8035E-1	-2.3200E+2
-2.8023E-1	2.3022E-1	-2.8023E-1	-3.0000E+2
-2.8011E-1	2.2827E-1	-2.8011E-1	-3.9600E+2
-2.7999E-1	2.2925E-1	-2.7999E-1	2.9200E+2
-2.7986E-1	2.2925E-1	-2.7986E-1	-4.5000E+2
-2.7986E-1	2.2852E-1	-2.7986E-1	-2.8500E+2
-2.7974E-1	2.3071E-1	-2.7974E-1	-1.9600E+2
-2.7962E-1	2.2974E-1	-2.7962E-1	-6.8200E+2
-2.7950E-1	2.2949E-1	-2.7950E-1	-4.1100E+2
-2.7937E-1	2.2974E-1	-2.7937E-1	5.0000E+1
-2.7925E-1	2.3047E-1	-2.7925E-1	5.0300E+2
-2.7913E-1	2.2974E-1	-2.7913E-1	-2.9800E+2
-2.7901E-1	2.3022E-1	-2.7901E-1	-1.0090E+3
-2.7901E-1	2.3047E-1	-2.7901E-1	6.2000E+1
-2.7889E-1	2.3047E-1	-2.7889E-1	-3.6300E+2
-2.7876E-1	2.3413E-1	-2.7876E-1	-1.2500E+2
-2.7864E-1	2.3096E-1	-2.7864E-1	-3.4500E+2
-2.7852E-1	2.3047E-1	-2.7852E-1	-2.9600E+2
-2.7840E-1	2.3267E-1	-2.7840E-1	-3.9600E+2
-2.7828E-1	2.3267E-1	-2.7828E-1	-6.7400E+2
-2.7815E-1	2.3340E-1	-2.7815E-1	-1.1800E+2
-2.7815E-1	2.3071E-1	-2.7815E-1	-1.3010E+3
-2.7803E-1	2.3364E-1	-2.7803E-1	-2.3800E+2
-2.7791E-1	2.3145E-1	-2.7791E-1	-2.4100E+2
-2.7779E-1	2.3315E-1	-2.7779E-1	-8.3700E+2
-2.7767E-1	2.3169E-1	-2.7767E-1	-8.5100E+2
-2.7754E-1	2.3511E-1	-2.7754E-1	-6.5300E+2
-2.7742E-1	2.3364E-1	-2.7742E-1	-8.1000E+1
-2.7742E-1	2.3267E-1	-2.7742E-1	-5.2200E+2
-2.7730E-1	2.3486E-1	-2.7730E-1	-7.1700E+2
-2.7718E-1	2.3291E-1	-2.7718E-1	5.6200E+2
-2.7706E-1	2.3364E-1	-2.7706E-1	-8.0000E+2
-2.7693E-1	2.3462E-1	-2.7693E-1	-5.7300E+2
-2.7681E-1	2.3682E-1	-2.7681E-1	-7.0000E+2
-2.7669E-1	2.3535E-1	-2.7669E-1	8.8000E+1
-2.7657E-1	2.3486E-1	-2.7657E-1	-7.4200E+2
-2.7657E-1	2.3511E-1	-2.7657E-1	-1.4300E+2
-2.7645E-1	2.3584E-1	-2.7645E-1	-6.0000E+2
-2.7632E-1	2.3608E-1	-2.7632E-1	1.1000E+2
-2.7620E-1	2.3608E-1	-2.7620E-1	9.5000E+1
-2.7608E-1	2.3706E-1	-2.7608E-1	1.2800E+2
-2.7596E-1	2.3730E-1	-2.7596E-1	-5.2000E+2
-2.7583E-1	2.3608E-1	-2.7583E-1	-5.1800E+2
-2.7583E-1	2.3657E-1	-2.7583E-1	-7.4900E+2
-2.7571E-1	2.3657E-1	-2.7571E-1	-3.6000E+2
-2.7559E-1	2.3804E-1	-2.7559E-1	1.4600E+2
-2.7547E-1	2.3706E-1	-2.7547E-1	-5.5300E+2
-2.7535E-1	2.3877E-1	-2.7535E-1	-1.5700E+2
-2.7522E-1	2.3877E-1	-2.7522E-1	-8.5000E+1
-2.7510E-1	2.3877E-1	-2.7510E-1	-4.0700E+2
-2.7498E-1	2.3999E-1	-2.7498E-1	-1.7200E+2
-2.7498E-1	2.3950E-1	-2.7498E-1	-2.8000E+2
-2.7486E-1	2.3828E-1	-2.7486E-1	-3.5400E+2
-2.7474E-1	2.3950E-1	-2.7474E-1	1.0500E+2
-2.7461E-1	2.3926E-1	-2.7461E-1	-2.5100E+2
-2.7449E-1	2.3950E-1	-2.7449E-1	-1.5400E+2
-2.7437E-1	2.4268E-1	-2.7437E-1	-1.3480E+3
-2.7425E-1	2.3975E-1	-2.7425E-1	-5.2900E+2
-2.7425E-1	2.4048E-1	-2.7425E-1	-4.8600E+2
-2.7413E-1	2.4097E-1	-2.7413E-1	-5.6000E+2
-2.7400E-1	2.4121E-1	-2.7400E-1	-3.2700E+2
-2.7388E-1	2.4243E-1	-2.7388E-1	-3.9000E+1
-2.7376E-1	2.4194E-1	-2.7376E-1	-6.8000E+2
-2.7364E-1	2.3999E-1	-2.7364E-1	-2.8300E+2
-2.7352E-1	2.4219E-1	-2.7352E-1	3.7000E+1
-2.7339E-1	2.4438E-1	-2.7339E-1	-5.2000E+2
-2.7339E-1	2.4341E-1	-2.7339E-1	-4.6100E+2
-2.7327E-1	2.4316E-1	-2.7327E-1	-5.9600E+2
-2.7315E-1	2.4316E-1	-2.7315E-1	-7.6600E+2
-2.7303E-1	2.4341E-1	-2.7303E-1	-6.8400E+2
-2.7290E-1	2.4316E-1	-2.7290E-1	-3.6400E+2
-2.7278E-1	2.4463E-1	-2.7278E-1	-9.4000E+1
-2.7266E-1	2.4390E-1	-2.7266E-1	-8.2000E+2
-2.7266E-1	2.4585E-1	-2.7266E-1	-1.3400E+2
-2.7254E-1	2.4487E-1	-2.7254E-1	-4.7300E+2
-2.7242E-1	2.4585E-1	-2.7242E-1	-4.3100E+2
-2.7229E-1	2.4634E-1	-2.7229E-1	-2.8200E+2
-2.7217E-1	2.4487E-1	-2.7217E-1	-8.8600E+2
-2.7205E-1	2.4585E-1	-2.7205E-1	-1.1600E+2
-2.7193E-1	2.4512E-1	-2.7193E-1	-1.0040E+3
-2.7181E-1	2.4731E-1	-2.7181E-1	-9.0800E+2
-2.7181E-1	2.4609E-1	-2.7181E-1	-5.5200E+2
-2.7168E-1	2.4805E-1	-2.7168E-1	-4.4400E+2
-2.7156E-1	2.4634E-1	-2.7156E-1	-8.2200E+2
-2.7144E-1	2.4756E-1	-2.7144E-1	-5.2800E+2
-2.7132E-1	2.4805E-1	-2.7132E-1	-1.2400E+2
-2.7120E-1	2.4927E-1	-2.7120E-1	-5.9300E+2
-2.7107E-1	2.4951E-1	-2.7107E-1	-4.3000E+1
-2.7095E-1	2.4805E-1	-2.7095E-1	-7.4600E+2
-2.7095E-1	2.5000E-1	-2.7095E-1	-3.6200E+2
-2.7083E-1	2.4951E-1	-2.7083E-1	-6.5600E+2
-2.7071E-1	2.5098E-1	-2.7071E-1	-5.4700E+2
-2.7059E-1	2.5024E-1	-2.7059E-1	-9.2400E+2
-2.7046E-1	2.5073E-1	-2.7046E-1	-1.2390E+3
-2.7034E-1	2.5244E-1	-2.7034E-1	-7.3100E+2
-2.7022E-1	2.5098E-1	-2.7022E-1	-4.8000E+2
-2.7010E-1	2.5049E-1	-2.7010E-1	-6.3700E+2
-2.7010E-1	2.5269E-1	-2.7010E-1	-6.0400E+2
-2.6997E-1	2.5244E-1	-2.6997E-1	-2.2300E+2
-2.6985E-1	2.5317E-1	-2.6985E-1	-8.6600E+2
-2.6973E-1	2.5293E-1	-2.6973E-1	7.9000E+1
-2.6961E-1	2.5464E-1	-2.6961E-1	-3.2700E+2
-2.6949E-1	2.5293E-1	-2.6949E-1	-6.2200E+2
-2.6936E-1	2.5391E-1	-2.6936E-1	-5.9100E+2
-2.6936E-1	2.5562E-1	-2.6936E-1	-6.8400E+2
-2.6924E-1	2.5537E-1	-2.6924E-1	-2.2300E+2
-2.6912E-1	2.5537E-1	-2.6912E-1	-9.8800E+2
-2.6900E-1	2.5684E-1	-2.6900E-1	-6.3800E+2
-2.6888E-1	2.5781E-1	-2.6888E-1	-7.6000E+1
-2.6875E-1	2.5610E-1	-2.6875E-1	-7.8000E+2
-2.6863E-1	2.5732E-1	-2.6863E-1	-5.5300E+2
-2.6863E-1	2.5757E-1	-2.6863E-1	-5.6400E+2
-2.6851E-1	2.5903E-1	-2.6851E-1	-4.3100E+2
-2.6839E-1	2.5879E-1	-2.6839E-1	-9.2800E+2
-2.6827E-1	2.5684E-1	-2.6827E-1	-1.8300E+2
-2.6814E-1	2.6025E-1	-2.6814E-1	-6.9500E+2
-2.6802E-1	2.5854E-1	-2.6802E-1	1.3200E+2
-2.6790E-1	2.5903E-1	-2.6790E-1	-1.0020E+3
-2.6778E-1	2.6074E-1	-2.6778E-1	-7.8900E+2
-2.6778E-1	2.6001E-1	-2.6778E-1	-5.2200E+2
-2.6766E-1	2.6123E-1	-2.6766E-1	-7.4400E+2
-2.6753E-1	2.6099E-1	-2.6753E-1	-5.2000E+2
-2.6741E-1	2.6196E-1	-2.6741E-1	-1.0440E+3
-2.6729E-1	2.6099E-1	-2.6729E-1	-3.8700E+2
-2.6717E-1	2.6416E-1	-2.6717E-1	-8.3400E+2
-2.6705E-1	2.6318E-1	-2.6705E-1	-3.1600E+2
-2.6705E-1	2.6270E-1	-2.6705E-1	-5.4200E+2
-2.6692E-1	2.6611E-1	-2.6692E-1	-8.7100E+2
-2.6680E-1	2.6367E-1	-2.6680E-1	-2.9700E+2
-2.6668E-1	2.6440E-1	-2.6668E-1	-6.4400E+2
-2.6656E-1	2.6587E-1	-2.6656E-1	-6.7700E+2
-2.6643E-1	2.6440E-1	-2.6643E-1	-7.2800E+2
-2.6631E-1	2.6685E-1	-2.6631E-1	-5.6800E+2
-2.6619E-1	2.6758E-1	-2.6619E-1	-8.6600E+2
-2.6619E-1	2.6660E-1	-2.6619E-1	-4.1600E+2
-2.6607E-1	2.6685E-1	-2.6607E-1	-7.8800E+2
-2.6595E-1	2.6904E-1	-2.6595E-1	-4.3300E+2
-2.6582E-1	2.6855E-1	-2.6582E-1	-7.9100E+2
-2.6570E-1	2.6904E-1	-2.6570E-1	-3.0100E+2
-2.6558E-1	2.6904E-1	-2.6558E-1	-1.0500E+3
-2.6546E-1	2.6831E-1	-2.6546E-1	-1.0190E+3
-2.6534E-1	2.6807E-1	-2.6534E-1	-8.8000E+2
-2.6534E-1	2.7075E-1	-2.6534E-1	-9.2000E+2
-2.6521E-1	2.7075E-1	-2.6521E-1	-7.7800E+2
-2.6509E-1	2.7197E-1	-2.6509E-1	-7.9300E+2
-2.6497E-1	2.7319E-1	-2.6497E-1	-6.2200E+2
-2.6485E-1	2.7124E-1	-2.6485E-1	-3.7700E+2
-2.6473E-1	2.7246E-1	-2.6473E-1	-7.6200E+2
-2.6460E-1	2.7222E-1	-2.6460E-1	-6.3800E+2
-2.6448E-1	2.7100E-1	-2.6448E-1	-7.4400E+2
-2.6448E-1	2.7393E-1	-2.6448E-1	-6.5500E+2
-2.6436E-1	2.7344E-1	-2.6436E-1	-8.5900E+2
-2.6424E-1	2.7368E-1	-2.6424E-1	-8.5300E+2
-2.6412E-1	2.7588E-1	-2.6412E-1	-6.7300E+2
-2.6399E-1	2.7563E-1	-2.6399E-1	-4.9500E+2
-2.6387E-1	2.7588E-1	-2.6387E-1	-1.0950E+3
-2.6375E-1	2.7588E-1	-2.6375E-1	-7.9000E+2
-2.6375E-1	2.7637E-1	-2.6375E-1	-6.2200E+2
-2.6363E-1	2.7710E-1	-2.6363E-1	-8.1300E+2
-2.6350E-1	2.7832E-1	-2.6350E-1	-4.6000E+2
-2.6338E-1	2.7905E-1	-2.6338E-1	-1.2170E+3
-2.6326E-1	2.7979E-1	-2.6326E-1	-6.1100E+2
-2.6314E-1	2.7930E-1	-2.6314E-1	-7.7300E+2
-2.6302E-1	2.8101E-1	-2.6302E-1	-6.1100E+2
-2.6289E-1	2.8052E-1	-2.6289E-1	4.1000E+1
-2.6289E-1	2.8198E-1	-2.6289E-1	-7.2600E+2
-2.6277E-1	2.8149E-1	-2.6277E-1	-3.0300E+2
-2.6265E-1	2.8247E-1	-2.6265E-1	-7.2200E+2
-2.6253E-1	2.8369E-1	-2.6253E-1	-7.2200E+2
-2.6241E-1	2.8247E-1	-2.6241E-1	-5.0000E+2
-2.6228E-1	2.8394E-1	-2.6228E-1	-1.1550E+3
-2.6216E-1	2.8442E-1	-2.6216E-1	-6.3300E+2
-2.6216E-1	2.8491E-1	-2.6216E-1	-8.7500E+2
-2.6204E-1	2.8442E-1	-2.6204E-1	-7.7800E+2
-2.6192E-1	2.8442E-1	-2.6192E-1	-1.0810E+3
-2.6180E-1	2.8442E-1	-2.6180E-1	-1.4000E+3
-2.6167E-1	2.8687E-1	-2.6167E-1	-1.0010E+3
-2.6155E-1	2.8711E-1	-2.6155E-1	-1.3550E+3
-2.6143E-1	2.8809E-1	-2.6143E-1	-8.4700E+2
-2.6131E-1	2.8784E-1	-2.6131E-1	-7.9900E+2
-2.6131E-1	2.9102E-1	-2.6131E-1	-6.7500E+2
-2.6119E-1	2.8857E-1	-2.6119E-1	-7.3100E+2
-2.6106E-1	2.9004E-1	-2.6106E-1	-6.6000E+2
-2.6094E-1	2.9102E-1	-2.6094E-1	-8.9100E+2
-2.6082E-1	2.9028E-1	-2.6082E-1	-9.2200E+2
-2.6070E-1	2.9175E-1	-2.6070E-1	-1.0840E+3
-2.6057E-1	2.9395E-1	-2.6057E-1	-7.8600E+2
-2.6057E-1	2.9199E-1	-2.6057E-1	-1.2140E+3
-2.6045E-1	2.9321E-1	-2.6045E-1	-6.9900E+2
-2.6033E-1	2.9395E-1	-2.6033E-1	-3.7300E+2
-2.6021E-1	2.9443E-1	-2.6021E-1	-3.5500E+2
-2.6009E-1	2.9517E-1	-2.6009E-1	-1.1250E+3
-2.5996E-1	2.9517E-1	-2.5996E-1	-1.0590E+3
-2.5984E-1	2.9639E-1	-2.5984E-1	-1.1330E+3
-2.5984E-1	2.9614E-1	-2.5984E-1	-1.0370E+3
-2.5972E-1	2.9468E-1	-2.5972E-1	-1.0210E+3
-2.5960E-1	2.9810E-1	-2.5960E-1	-1.0650E+3
-2.5948E-1	2.9858E-1	-2.5948E-1	-6.2800E+2
-2.5935E-1	2.9956E-1	-2.5935E-1	-5.2100E+2
-2.5923E-1	3.0054E-1	-2.5923E-1	-7.7100E+2
-2.5911E-1	3.0176E-1	-2.5911E-1	-3.9300E+2
-2.5899E-1	3.0054E-1	-2.5899E-1	-8.2800E+2
-2.5899E-1	2.9932E-1	-2.5899E-1	-6.1100E+2
-2.5887E-1	3.0176E-1	-2.5887E-1	-1.2610E+3
-2.5874E-1	3.0225E-1	-2.5874E-1	-9.9900E+2
-2.5862E-1	3.0444E-1	-2.5862E-1	-4.4200E+2
-2.5850E-1	3.0396E-1	-2.5850E-1	-1.1170E+3
