Aux out [V]	Aux in [V]	Aux out [V]	PDH out [a.u.]
1.4546E-1	4.8071E-1	1.4546E-1	1.1900E+2
1.4546E-1	4.8193E-1	1.4546E-1	-7.7000E+1
1.4558E-1	4.8218E-1	1.4558E-1	1.7400E+2
1.4570E-1	4.8291E-1	1.4570E-1	1.4100E+2
1.4570E-1	4.8047E-1	1.4570E-1	1.3900E+2
1.4582E-1	4.8071E-1	1.4582E-1	-4.9000E+1
1.4594E-1	4.8315E-1	1.4594E-1	-9.0000E+2
1.4607E-1	4.8193E-1	1.4607E-1	-3.0000E+1
1.4607E-1	4.8633E-1	1.4607E-1	-5.3800E+2
1.4619E-1	4.8706E-1	1.4619E-1	-5.3800E+2
1.4631E-1	4.8853E-1	1.4631E-1	-6.4000E+2
1.4631E-1	4.8804E-1	1.4631E-1	-1.2260E+3
1.4643E-1	4.9268E-1	1.4643E-1	-1.1610E+3
1.4655E-1	4.9219E-1	1.4655E-1	-8.4400E+2
1.4655E-1	5.0073E-1	1.4655E-1	-1.2240E+3
1.4668E-1	5.0757E-1	1.4668E-1	-1.9840E+3
1.4680E-1	5.0977E-1	1.4680E-1	-1.6760E+3
1.4692E-1	5.1318E-1	1.4692E-1	-1.6360E+3
1.4692E-1	5.1489E-1	1.4692E-1	-2.4500E+3
1.4704E-1	5.1807E-1	1.4704E-1	-2.7010E+3
1.4716E-1	5.2026E-1	1.4716E-1	-1.9420E+3
1.4716E-1	5.1880E-1	1.4716E-1	-2.3510E+3
1.4729E-1	5.2393E-1	1.4729E-1	-2.5410E+3
1.4741E-1	5.2905E-1	1.4741E-1	-2.5100E+3
1.4753E-1	5.2661E-1	1.4753E-1	-3.2820E+3
1.4753E-1	5.3198E-1	1.4753E-1	-2.8030E+3
1.4765E-1	5.3589E-1	1.4765E-1	-2.3970E+3
1.4778E-1	5.3613E-1	1.4778E-1	-2.9830E+3
1.4778E-1	5.3540E-1	1.4778E-1	-3.0710E+3
1.4790E-1	5.4126E-1	1.4790E-1	-2.8720E+3
1.4802E-1	5.4346E-1	1.4802E-1	-2.9380E+3
1.4802E-1	5.4541E-1	1.4802E-1	-2.6320E+3
1.4814E-1	5.4785E-1	1.4814E-1	-2.8250E+3
1.4826E-1	5.4980E-1	1.4826E-1	-2.0770E+3
1.4839E-1	5.5151E-1	1.4839E-1	-1.2420E+3
1.4839E-1	5.5396E-1	1.4839E-1	-1.4910E+3
1.4851E-1	5.5371E-1	1.4851E-1	-1.0390E+3
1.4863E-1	5.5640E-1	1.4863E-1	-4.7100E+2
1.4863E-1	5.5713E-1	1.4863E-1	-3.4000E+1
1.4875E-1	5.5542E-1	1.4875E-1	3.7900E+2
1.4887E-1	5.5518E-1	1.4887E-1	1.2320E+3
1.4900E-1	5.5371E-1	1.4900E-1	8.6300E+2
1.4900E-1	5.5688E-1	1.4900E-1	1.2290E+3
1.4912E-1	5.5347E-1	1.4912E-1	1.6480E+3
1.4924E-1	5.5444E-1	1.4924E-1	1.6850E+3
1.4924E-1	5.5469E-1	1.4924E-1	1.7090E+3
1.4936E-1	5.5322E-1	1.4936E-1	1.0310E+3
1.4948E-1	5.5347E-1	1.4948E-1	1.4380E+3
1.4948E-1	5.5200E-1	1.4948E-1	1.2280E+3
1.4961E-1	5.5225E-1	1.4961E-1	1.8420E+3
1.4973E-1	5.5200E-1	1.4973E-1	1.4830E+3
1.4985E-1	5.5029E-1	1.4985E-1	1.8670E+3
1.4985E-1	5.4907E-1	1.4985E-1	1.4540E+3
1.4997E-1	5.5005E-1	1.4997E-1	1.4740E+3
1.5009E-1	5.4932E-1	1.5009E-1	6.8400E+2
1.5009E-1	5.5029E-1	1.5009E-1	3.2900E+2
1.5022E-1	5.4883E-1	1.5022E-1	5.8700E+2
1.5034E-1	5.4810E-1	1.5034E-1	2.0100E+2
1.5046E-1	5.5103E-1	1.5046E-1	5.2000E+1
1.5046E-1	5.5151E-1	1.5046E-1	-1.6300E+2
1.5058E-1	5.4956E-1	1.5058E-1	-3.4000E+2
1.5070E-1	5.5249E-1	1.5070E-1	-3.3000E+2
1.5070E-1	5.5420E-1	1.5070E-1	-9.8700E+2
1.5083E-1	5.5444E-1	1.5083E-1	-2.4300E+2
1.5095E-1	5.5371E-1	1.5095E-1	-4.9200E+2
1.5107E-1	5.5566E-1	1.5107E-1	-4.5200E+2
1.5107E-1	5.5640E-1	1.5107E-1	4.1000E+1
1.5119E-1	5.5518E-1	1.5119E-1	2.9400E+2
1.5132E-1	5.5493E-1	1.5132E-1	4.4200E+2
1.5132E-1	5.5615E-1	1.5132E-1	-9.8000E+1
1.5144E-1	5.5835E-1	1.5144E-1	1.4560E+3
1.5156E-1	5.5737E-1	1.5156E-1	7.4700E+2
1.5156E-1	5.5737E-1	1.5156E-1	9.2600E+2
1.5168E-1	5.5615E-1	1.5168E-1	1.3040E+3
1.5180E-1	5.5688E-1	1.5180E-1	6.4900E+2
1.5193E-1	5.5737E-1	1.5193E-1	9.9000E+2
1.5193E-1	5.5371E-1	1.5193E-1	1.2500E+3
1.5205E-1	5.5615E-1	1.5205E-1	2.5240E+3
1.5217E-1	5.5591E-1	1.5217E-1	1.1210E+3
1.5217E-1	5.5713E-1	1.5217E-1	7.1300E+2
1.5229E-1	5.5786E-1	1.5229E-1	1.3720E+3
1.5241E-1	5.5591E-1	1.5241E-1	1.3370E+3
1.5241E-1	5.5811E-1	1.5241E-1	2.1400E+2
1.5254E-1	5.5737E-1	1.5254E-1	3.4900E+2
1.5266E-1	5.5835E-1	1.5266E-1	-2.1800E+2
1.5278E-1	5.6055E-1	1.5278E-1	-1.9000E+1
1.5278E-1	5.6177E-1	1.5278E-1	-3.6300E+2
1.5290E-1	5.6323E-1	1.5290E-1	-6.3800E+2
1.5302E-1	5.6470E-1	1.5302E-1	-7.3100E+2
1.5302E-1	5.6738E-1	1.5302E-1	-1.3720E+3
1.5315E-1	5.6763E-1	1.5315E-1	-1.0370E+3
1.5327E-1	5.7056E-1	1.5327E-1	-2.0110E+3
1.5339E-1	5.7104E-1	1.5339E-1	-1.8290E+3
1.5339E-1	5.7349E-1	1.5339E-1	-1.7410E+3
1.5351E-1	5.7422E-1	1.5351E-1	-2.3560E+3
1.5363E-1	5.7251E-1	1.5363E-1	-1.6070E+3
1.5363E-1	5.7520E-1	1.5363E-1	-2.3260E+3
1.5376E-1	5.8228E-1	1.5376E-1	-2.3220E+3
1.5388E-1	5.8154E-1	1.5388E-1	-1.9420E+3
1.5388E-1	5.8472E-1	1.5388E-1	-2.0140E+3
1.5400E-1	5.8813E-1	1.5400E-1	-2.1820E+3
1.5412E-1	5.8789E-1	1.5412E-1	-1.7890E+3
1.5425E-1	5.9155E-1	1.5425E-1	-1.6010E+3
1.5425E-1	5.9351E-1	1.5425E-1	-1.4800E+3
1.5437E-1	5.9204E-1	1.5437E-1	-1.4500E+3
1.5449E-1	5.9521E-1	1.5449E-1	-9.8200E+2
1.5449E-1	5.9790E-1	1.5449E-1	-6.8400E+2
1.5461E-1	5.9839E-1	1.5461E-1	-5.0400E+2
1.5473E-1	6.0010E-1	1.5473E-1	-6.9100E+2
1.5486E-1	5.9790E-1	1.5486E-1	1.3400E+2
1.5486E-1	5.9839E-1	1.5486E-1	-7.2000E+1
1.5498E-1	5.9814E-1	1.5498E-1	6.1500E+2
1.5510E-1	5.9790E-1	1.5510E-1	7.8400E+2
1.5510E-1	5.9497E-1	1.5510E-1	2.4600E+2
1.5522E-1	5.9570E-1	1.5522E-1	3.6400E+2
1.5534E-1	5.9375E-1	1.5534E-1	3.4100E+2
1.5534E-1	5.9326E-1	1.5534E-1	4.1000E+1
1.5547E-1	5.9399E-1	1.5547E-1	8.6000E+1
1.5559E-1	5.9326E-1	1.5559E-1	-1.4000E+2
1.5571E-1	5.9229E-1	1.5571E-1	9.2000E+1
1.5571E-1	5.9131E-1	1.5571E-1	-3.1800E+2
1.5583E-1	5.9131E-1	1.5583E-1	-3.6000E+2
1.5595E-1	5.9058E-1	1.5595E-1	-6.0000E+2
1.5595E-1	5.9106E-1	1.5595E-1	-6.3800E+2
1.5608E-1	5.9253E-1	1.5608E-1	-8.6600E+2
1.5620E-1	5.9277E-1	1.5620E-1	-1.7840E+3
1.5632E-1	5.9375E-1	1.5632E-1	-1.5630E+3
1.5632E-1	5.9302E-1	1.5632E-1	-2.4320E+3
1.5644E-1	5.9399E-1	1.5644E-1	-1.8580E+3
1.5656E-1	5.9692E-1	1.5656E-1	-1.3230E+3
1.5656E-1	5.9790E-1	1.5656E-1	-1.7710E+3
1.5669E-1	5.9644E-1	1.5669E-1	-1.3110E+3
1.5681E-1	5.9766E-1	1.5681E-1	-1.2150E+3
1.5693E-1	5.9717E-1	1.5693E-1	-1.3900E+2
1.5693E-1	5.9668E-1	1.5693E-1	-5.1600E+2
1.5705E-1	5.9741E-1	1.5705E-1	1.2210E+3
1.5718E-1	5.9424E-1	1.5718E-1	1.7900E+3
1.5718E-1	5.9595E-1	1.5718E-1	1.5850E+3
1.5730E-1	5.9180E-1	1.5730E-1	2.6810E+3
1.5742E-1	5.9131E-1	1.5742E-1	2.8800E+3
1.5742E-1	5.9106E-1	1.5742E-1	2.5300E+3
1.5754E-1	5.8936E-1	1.5754E-1	3.2750E+3
1.5766E-1	5.8887E-1	1.5766E-1	3.3860E+3
1.5779E-1	5.8691E-1	1.5779E-1	4.2740E+3
1.5779E-1	5.8496E-1	1.5779E-1	4.1600E+3
1.5791E-1	5.7959E-1	1.5791E-1	4.4330E+3
1.5803E-1	5.7690E-1	1.5803E-1	4.8720E+3
1.5803E-1	5.7251E-1	1.5803E-1	4.6440E+3
1.5815E-1	5.7202E-1	1.5815E-1	4.8660E+3
1.5827E-1	5.6689E-1	1.5827E-1	4.6790E+3
1.5827E-1	5.6006E-1	1.5827E-1	3.6850E+3
1.5840E-1	5.5640E-1	1.5840E-1	4.0040E+3
1.5852E-1	5.5371E-1	1.5852E-1	3.4190E+3
1.5864E-1	5.5078E-1	1.5864E-1	3.6970E+3
1.5864E-1	5.4736E-1	1.5864E-1	3.3990E+3
1.5876E-1	5.4736E-1	1.5876E-1	3.7050E+3
1.5888E-1	5.4346E-1	1.5888E-1	3.0530E+3
1.5888E-1	5.4053E-1	1.5888E-1	3.1370E+3
1.5901E-1	5.4028E-1	1.5901E-1	3.0970E+3
1.5913E-1	5.3955E-1	1.5913E-1	2.7200E+3
1.5925E-1	5.3564E-1	1.5925E-1	2.1030E+3
1.5925E-1	5.3882E-1	1.5925E-1	2.4140E+3
1.5937E-1	5.3711E-1	1.5937E-1	2.3920E+3
1.5949E-1	5.3394E-1	1.5949E-1	2.4450E+3
1.5949E-1	5.3027E-1	1.5949E-1	1.7530E+3
1.5962E-1	5.3052E-1	1.5962E-1	1.7860E+3
1.5974E-1	5.2979E-1	1.5974E-1	2.7310E+3
1.5974E-1	5.2686E-1	1.5974E-1	2.1640E+3
1.5986E-1	5.2686E-1	1.5986E-1	1.8200E+3
1.5998E-1	5.2539E-1	1.5998E-1	8.5800E+2
1.6010E-1	5.2588E-1	1.6010E-1	1.4140E+3
1.6010E-1	5.2417E-1	1.6010E-1	1.4100E+3
1.6023E-1	5.2490E-1	1.6023E-1	1.2230E+3
1.6035E-1	5.2417E-1	1.6035E-1	1.3200E+3
1.6035E-1	5.2197E-1	1.6035E-1	5.7900E+2
1.6047E-1	5.2197E-1	1.6047E-1	1.5230E+3
1.6059E-1	5.2417E-1	1.6059E-1	8.4600E+2
1.6072E-1	5.2148E-1	1.6072E-1	3.4700E+2
1.6072E-1	5.2173E-1	1.6072E-1	3.1200E+2
1.6084E-1	5.2271E-1	1.6084E-1	6.4700E+2
1.6096E-1	5.2075E-1	1.6096E-1	9.0200E+2
1.6096E-1	5.2100E-1	1.6096E-1	4.0100E+2
1.6108E-1	5.2148E-1	1.6108E-1	3.6700E+2
1.6120E-1	5.2002E-1	1.6120E-1	4.9200E+2
1.6133E-1	5.2075E-1	1.6133E-1	-6.7600E+2
1.6133E-1	5.2148E-1	1.6133E-1	4.1000E+2
1.6145E-1	5.2246E-1	1.6145E-1	4.3100E+2
1.6157E-1	5.2173E-1	1.6157E-1	-1.5600E+2
1.6157E-1	5.2319E-1	1.6157E-1	-7.5400E+2
1.6169E-1	5.2173E-1	1.6169E-1	1.8900E+2
1.6181E-1	5.2222E-1	1.6181E-1	6.5000E+1
1.6181E-1	5.2271E-1	1.6181E-1	-4.2700E+2
1.6194E-1	5.2466E-1	1.6194E-1	-2.0300E+2
1.6206E-1	5.2246E-1	1.6206E-1	-6.1600E+2
1.6218E-1	5.2490E-1	1.6218E-1	-6.6700E+2
1.6218E-1	5.2441E-1	1.6218E-1	-6.5700E+2
1.6230E-1	5.2734E-1	1.6230E-1	-9.2200E+2
1.6242E-1	5.2661E-1	1.6242E-1	-2.2300E+2
1.6242E-1	5.2588E-1	1.6242E-1	-4.2800E+2
1.6255E-1	5.2832E-1	1.6255E-1	3.9000E+1
1.6267E-1	5.2954E-1	1.6267E-1	1.3900E+2
1.6279E-1	5.2905E-1	1.6279E-1	2.4300E+2
1.6279E-1	5.2954E-1	1.6279E-1	7.6400E+2
1.6291E-1	5.3125E-1	1.6291E-1	4.8900E+2
1.6303E-1	5.2905E-1	1.6303E-1	7.4900E+2
1.6303E-1	5.2783E-1	1.6303E-1	1.1360E+3
1.6316E-1	5.2783E-1	1.6316E-1	1.3900E+3
1.6328E-1	5.2808E-1	1.6328E-1	1.0950E+3
1.6328E-1	5.2881E-1	1.6328E-1	1.4630E+3
1.6340E-1	5.2710E-1	1.6340E-1	1.7740E+3
1.6352E-1	5.2686E-1	1.6352E-1	2.4150E+3
1.6365E-1	5.2661E-1	1.6365E-1	2.3990E+3
1.6365E-1	5.2417E-1	1.6365E-1	2.1150E+3
1.6377E-1	5.2246E-1	1.6377E-1	2.5430E+3
1.6389E-1	5.2222E-1	1.6389E-1	1.8640E+3
1.6389E-1	5.2026E-1	1.6389E-1	2.8690E+3
1.6401E-1	5.1782E-1	1.6401E-1	1.8930E+3
1.6413E-1	5.1953E-1	1.6413E-1	2.5420E+3
1.6413E-1	5.1855E-1	1.6413E-1	2.4190E+3
1.6426E-1	5.1807E-1	1.6426E-1	2.6300E+3
1.6438E-1	5.1563E-1	1.6438E-1	2.5680E+3
1.6450E-1	5.1392E-1	1.6450E-1	2.8230E+3
1.6450E-1	5.1318E-1	1.6450E-1	2.2700E+3
1.6462E-1	5.1221E-1	1.6462E-1	2.0260E+3
1.6474E-1	5.1050E-1	1.6474E-1	1.9480E+3
1.6474E-1	5.0952E-1	1.6474E-1	2.0900E+3
1.6487E-1	5.0830E-1	1.6487E-1	2.2260E+3
1.6499E-1	5.0879E-1	1.6499E-1	1.2650E+3
1.6511E-1	5.0806E-1	1.6511E-1	1.8550E+3
1.6511E-1	5.0781E-1	1.6511E-1	1.8110E+3
1.6523E-1	5.0732E-1	1.6523E-1	1.6690E+3
1.6535E-1	5.0610E-1	1.6535E-1	1.1700E+3
1.6535E-1	5.0610E-1	1.6535E-1	1.4940E+3
1.6548E-1	5.0610E-1	1.6548E-1	1.3630E+3
1.6560E-1	5.0366E-1	1.6560E-1	1.3910E+3
1.6560E-1	5.0415E-1	1.6560E-1	1.5220E+3
1.6572E-1	5.0464E-1	1.6572E-1	1.4590E+3
1.6584E-1	5.0317E-1	1.6584E-1	1.0210E+3
1.6596E-1	5.0366E-1	1.6596E-1	1.4160E+3
1.6596E-1	5.0244E-1	1.6596E-1	6.9100E+2
1.6609E-1	5.0098E-1	1.6609E-1	1.4740E+3
1.6621E-1	5.0171E-1	1.6621E-1	1.0040E+3
1.6621E-1	5.0024E-1	1.6621E-1	1.3070E+3
1.6633E-1	4.9951E-1	1.6633E-1	8.0600E+2
1.6645E-1	5.0073E-1	1.6645E-1	9.9500E+2
1.6658E-1	4.9951E-1	1.6658E-1	1.4560E+3
1.6658E-1	4.9951E-1	1.6658E-1	6.4500E+2
1.6670E-1	4.9951E-1	1.6670E-1	8.5700E+2
1.6682E-1	4.9976E-1	1.6682E-1	8.0200E+2
1.6682E-1	4.9805E-1	1.6682E-1	1.3810E+3
1.6694E-1	4.9805E-1	1.6694E-1	6.0200E+2
1.6706E-1	4.9707E-1	1.6706E-1	6.9700E+2
1.6719E-1	4.9854E-1	1.6719E-1	5.8900E+2
1.6719E-1	4.9902E-1	1.6719E-1	8.6100E+2
1.6731E-1	4.9780E-1	1.6731E-1	7.4600E+2
1.6743E-1	4.9707E-1	1.6743E-1	9.8100E+2
1.6743E-1	4.9805E-1	1.6743E-1	7.3800E+2
1.6755E-1	4.9536E-1	1.6755E-1	1.1950E+3
1.6767E-1	4.9878E-1	1.6767E-1	7.7800E+2
1.6767E-1	4.9829E-1	1.6767E-1	4.1800E+2
1.6780E-1	4.9683E-1	1.6780E-1	1.1660E+3
1.6792E-1	4.9707E-1	1.6792E-1	7.0200E+2
1.6804E-1	4.9829E-1	1.6804E-1	8.1400E+2
1.6804E-1	4.9805E-1	1.6804E-1	9.8400E+2
1.6816E-1	4.9585E-1	1.6816E-1	9.3600E+2
1.6828E-1	4.9658E-1	1.6828E-1	2.3100E+2
1.6828E-1	4.9585E-1	1.6828E-1	5.1300E+2
1.6841E-1	4.9634E-1	1.6841E-1	3.9300E+2
1.6853E-1	4.9585E-1	1.6853E-1	7.8200E+2
1.6865E-1	4.9609E-1	1.6865E-1	7.9000E+2
1.6865E-1	4.9585E-1	1.6865E-1	7.7100E+2
1.6877E-1	4.9585E-1	1.6877E-1	6.4000E+2
1.6889E-1	4.9512E-1	1.6889E-1	3.3600E+2
1.6889E-1	4.9609E-1	1.6889E-1	5.9300E+2
1.6902E-1	4.9609E-1	1.6902E-1	5.7700E+2
1.6914E-1	4.9365E-1	1.6914E-1	2.8100E+2
1.6914E-1	4.9634E-1	1.6914E-1	4.1800E+2
1.6926E-1	4.9731E-1	1.6926E-1	7.2600E+2
1.6938E-1	4.9512E-1	1.6938E-1	4.0300E+2
1.6950E-1	4.9463E-1	1.6950E-1	6.6500E+2
1.6950E-1	4.9585E-1	1.6950E-1	1.9000E+1
1.6963E-1	4.9634E-1	1.6963E-1	8.8000E+1
1.6975E-1	4.9683E-1	1.6975E-1	4.6000E+2
1.6975E-1	4.9634E-1	1.6975E-1	2.2100E+2
1.6987E-1	4.9487E-1	1.6987E-1	7.5500E+2
1.6999E-1	4.9707E-1	1.6999E-1	6.0200E+2
1.6999E-1	4.9585E-1	1.6999E-1	1.9200E+2
1.7012E-1	4.9414E-1	1.7012E-1	5.9100E+2
1.7024E-1	4.9585E-1	1.7024E-1	9.2900E+2
1.7036E-1	4.9683E-1	1.7036E-1	2.9800E+2
1.7036E-1	4.9731E-1	1.7036E-1	2.7400E+2
1.7048E-1	4.9780E-1	1.7048E-1	-1.0100E+2
1.7060E-1	4.9658E-1	1.7060E-1	-7.9000E+1
1.7060E-1	4.9634E-1	1.7060E-1	3.4300E+2
1.7073E-1	4.9829E-1	1.7073E-1	2.1200E+2
1.7085E-1	4.9707E-1	1.7085E-1	4.8900E+2
1.7097E-1	4.9609E-1	1.7097E-1	5.1300E+2
1.7097E-1	4.9731E-1	1.7097E-1	6.1400E+2
1.7109E-1	4.9634E-1	1.7109E-1	5.3100E+2
1.7121E-1	4.9829E-1	1.7121E-1	-3.5200E+2
1.7121E-1	4.9829E-1	1.7121E-1	2.3000E+2
1.7134E-1	4.9634E-1	1.7134E-1	8.1700E+2
1.7146E-1	4.9805E-1	1.7146E-1	7.3000E+2
1.7146E-1	4.9707E-1	1.7146E-1	2.6700E+2
1.7158E-1	4.9683E-1	1.7158E-1	6.9400E+2
1.7170E-1	4.9951E-1	1.7170E-1	3.2500E+2
1.7182E-1	4.9829E-1	1.7182E-1	-2.8000E+1
1.7182E-1	4.9976E-1	1.7182E-1	-1.8100E+2
1.7195E-1	4.9878E-1	1.7195E-1	1.4000E+2
1.7207E-1	4.9756E-1	1.7207E-1	4.6200E+2
1.7207E-1	4.9731E-1	1.7207E-1	5.2000E+2
1.7219E-1	4.9878E-1	1.7219E-1	7.8800E+2
1.7231E-1	4.9854E-1	1.7231E-1	7.2700E+2
1.7243E-1	4.9780E-1	1.7243E-1	1.2900E+2
1.7243E-1	5.0000E-1	1.7243E-1	2.2300E+2
1.7256E-1	4.9976E-1	1.7256E-1	9.4000E+1
1.7268E-1	4.9829E-1	1.7268E-1	-1.5900E+2
1.7268E-1	4.9878E-1	1.7268E-1	-2.0500E+2
1.7280E-1	5.0098E-1	1.7280E-1	8.7500E+2
1.7292E-1	5.0024E-1	1.7292E-1	-3.1900E+2
1.7305E-1	5.0000E-1	1.7305E-1	2.7900E+2
1.7305E-1	4.9927E-1	1.7305E-1	-1.5000E+1
1.7317E-1	4.9902E-1	1.7317E-1	8.3000E+1
1.7329E-1	5.0146E-1	1.7329E-1	3.0700E+2
1.7329E-1	5.0122E-1	1.7329E-1	5.2200E+2
1.7341E-1	5.0122E-1	1.7341E-1	7.7100E+2
1.7353E-1	5.0317E-1	1.7353E-1	4.7000E+1
1.7353E-1	5.0146E-1	1.7353E-1	3.6500E+2
1.7366E-1	5.0049E-1	1.7366E-1	9.0200E+2
1.7378E-1	5.0195E-1	1.7378E-1	-8.0000E+0
1.7390E-1	5.0244E-1	1.7390E-1	5.9600E+2
1.7390E-1	5.0293E-1	1.7390E-1	2.8000E+1
1.7402E-1	5.0220E-1	1.7402E-1	2.0500E+2
1.7414E-1	5.0098E-1	1.7414E-1	-2.7600E+2
1.7414E-1	5.0342E-1	1.7414E-1	3.8700E+2
1.7427E-1	5.0488E-1	1.7427E-1	-4.8000E+1
1.7439E-1	5.0293E-1	1.7439E-1	2.0500E+2
1.7451E-1	5.0342E-1	1.7451E-1	1.3000E+2
1.7451E-1	5.0366E-1	1.7451E-1	-1.6700E+2
1.7463E-1	5.0537E-1	1.7463E-1	4.1400E+2
1.7475E-1	5.0464E-1	1.7475E-1	1.9200E+2
1.7475E-1	5.0635E-1	1.7475E-1	-8.0000E+0
1.7488E-1	5.0513E-1	1.7488E-1	2.2200E+2
1.7500E-1	5.0464E-1	1.7500E-1	1.9300E+2
1.7500E-1	5.0586E-1	1.7500E-1	4.8300E+2
1.7512E-1	5.0586E-1	1.7512E-1	1.8000E+2
1.7524E-1	5.0562E-1	1.7524E-1	2.3200E+2
1.7536E-1	5.0635E-1	1.7536E-1	-1.3400E+2
1.7536E-1	5.0537E-1	1.7536E-1	-1.9600E+2
1.7549E-1	5.0537E-1	1.7549E-1	-4.0900E+2
1.7561E-1	5.0757E-1	1.7561E-1	2.5800E+2
1.7561E-1	5.0684E-1	1.7561E-1	9.6000E+1
1.7573E-1	5.0757E-1	1.7573E-1	-9.2000E+1
1.7585E-1	5.0879E-1	1.7585E-1	-1.3400E+2
1.7585E-1	5.0806E-1	1.7585E-1	7.0000E+1
1.7598E-1	5.0732E-1	1.7598E-1	-5.2000E+1
1.7610E-1	5.0952E-1	1.7610E-1	4.5800E+2
1.7622E-1	5.0879E-1	1.7622E-1	3.4200E+2
1.7622E-1	5.0928E-1	1.7622E-1	3.9800E+2
1.7634E-1	5.0903E-1	1.7634E-1	3.6500E+2
1.7646E-1	5.0781E-1	1.7646E-1	3.4000E+1
1.7646E-1	5.0928E-1	1.7646E-1	-1.9600E+2
1.7659E-1	5.1001E-1	1.7659E-1	8.5000E+1
1.7671E-1	5.1074E-1	1.7671E-1	5.4000E+1
1.7683E-1	5.1099E-1	1.7683E-1	4.9600E+2
1.7683E-1	5.1147E-1	1.7683E-1	-3.4000E+2
1.7695E-1	5.0879E-1	1.7695E-1	-5.7000E+1
1.7707E-1	5.1099E-1	1.7707E-1	-9.4000E+1
1.7707E-1	5.1147E-1	1.7707E-1	-1.0100E+2
1.7720E-1	5.1123E-1	1.7720E-1	3.9600E+2
1.7732E-1	5.1270E-1	1.7732E-1	-6.0000E+0
1.7744E-1	5.1099E-1	1.7744E-1	-4.1000E+1
1.7744E-1	5.1172E-1	1.7744E-1	4.8900E+2
1.7756E-1	5.1392E-1	1.7756E-1	3.1200E+2
1.7768E-1	5.1294E-1	1.7768E-1	-1.5200E+2
1.7768E-1	5.1367E-1	1.7768E-1	2.5100E+2
1.7781E-1	5.1538E-1	1.7781E-1	-2.6700E+2
1.7793E-1	5.1465E-1	1.7793E-1	-3.7100E+2
1.7793E-1	5.1514E-1	1.7793E-1	-1.6300E+2
1.7805E-1	5.1538E-1	1.7805E-1	6.9700E+2
1.7817E-1	5.1343E-1	1.7817E-1	-3.4400E+2
1.7829E-1	5.1440E-1	1.7829E-1	-4.5400E+2
1.7829E-1	5.1685E-1	1.7829E-1	2.1700E+2
1.7842E-1	5.1636E-1	1.7842E-1	-6.3300E+2
1.7854E-1	5.1563E-1	1.7854E-1	-2.1800E+2
1.7854E-1	5.1563E-1	1.7854E-1	2.6300E+2
1.7866E-1	5.1831E-1	1.7866E-1	-2.1700E+2
1.7878E-1	5.1855E-1	1.7878E-1	1.2000E+2
1.7890E-1	5.1685E-1	1.7890E-1	-3.5100E+2
1.7890E-1	5.1782E-1	1.7890E-1	3.4300E+2
1.7903E-1	5.1929E-1	1.7903E-1	1.1600E+2
1.7915E-1	5.1807E-1	1.7915E-1	1.4500E+2
1.7915E-1	5.1782E-1	1.7915E-1	6.0000E+2
1.7927E-1	5.1929E-1	1.7927E-1	1.8600E+2
1.7939E-1	5.2026E-1	1.7939E-1	1.7500E+2
1.7939E-1	5.1855E-1	1.7939E-1	1.3400E+2
1.7952E-1	5.1978E-1	1.7952E-1	-1.6300E+2
1.7964E-1	5.2051E-1	1.7964E-1	3.0000E+1
1.7976E-1	5.2100E-1	1.7976E-1	-5.5100E+2
1.7976E-1	5.1904E-1	1.7976E-1	6.6000E+1
1.7988E-1	5.2148E-1	1.7988E-1	-4.0700E+2
1.8000E-1	5.2173E-1	1.8000E-1	-1.2400E+2
1.8000E-1	5.2075E-1	1.8000E-1	-4.8000E+1
1.8013E-1	5.2344E-1	1.8013E-1	6.1000E+1
1.8025E-1	5.2148E-1	1.8025E-1	-1.6200E+2
1.8037E-1	5.2246E-1	1.8037E-1	1.2500E+2
1.8037E-1	5.2344E-1	1.8037E-1	-3.8900E+2
1.8049E-1	5.2222E-1	1.8049E-1	1.0600E+2
1.8061E-1	5.2271E-1	1.8061E-1	-1.5800E+2
1.8061E-1	5.2417E-1	1.8061E-1	4.4500E+2
1.8074E-1	5.2393E-1	1.8074E-1	-4.2700E+2
1.8086E-1	5.2490E-1	1.8086E-1	-3.4500E+2
1.8086E-1	5.2539E-1	1.8086E-1	-4.1000E+1
1.8098E-1	5.2539E-1	1.8098E-1	3.6500E+2
1.8110E-1	5.2490E-1	1.8110E-1	-1.5800E+2
1.8122E-1	5.2563E-1	1.8122E-1	-1.2700E+2
1.8122E-1	5.2612E-1	1.8122E-1	-7.2000E+1
1.8135E-1	5.2686E-1	1.8135E-1	-1.3800E+2
1.8147E-1	5.2661E-1	1.8147E-1	2.4000E+1
1.8147E-1	5.2759E-1	1.8147E-1	3.0500E+2
1.8159E-1	5.2905E-1	1.8159E-1	-7.9000E+1
1.8171E-1	5.2881E-1	1.8171E-1	-5.3800E+2
1.8171E-1	5.2832E-1	1.8171E-1	1.0100E+2
1.8183E-1	5.2930E-1	1.8183E-1	-6.0200E+2
1.8196E-1	5.3052E-1	1.8196E-1	-1.2100E+2
1.8208E-1	5.2881E-1	1.8208E-1	5.2000E+1
1.8208E-1	5.3003E-1	1.8208E-1	-3.8700E+2
1.8220E-1	5.3101E-1	1.8220E-1	1.7200E+2
1.8232E-1	5.3027E-1	1.8232E-1	9.0000E+1
1.8232E-1	5.2979E-1	1.8232E-1	-1.2300E+2
1.8245E-1	5.3198E-1	1.8245E-1	9.4000E+1
